timestamp, index, name, driver_version, utilization.gpu [%], memory.total [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.sm [MHz], clocks.current.memory [MHz]
2025/10/05 20:33:02.138, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.18 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.188, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.18 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.238, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.27 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.288, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.27 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.339, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.18 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.389, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.18 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.439, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.35 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.489, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.35 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.539, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.53 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.590, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.53 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.640, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.23 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.690, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.23 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.740, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.39 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.791, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.39 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.841, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.34 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.891, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.34 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.941, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.34 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:02.991, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.34 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.042, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.87 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.092, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 329.87 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.142, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.25 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.192, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.25 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.243, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 330.30 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.293, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 330.30 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.343, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 330.30 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.393, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.04 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.443, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.04 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.494, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 330.35 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.544, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 330.35 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.594, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 337.96 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.644, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 337.96 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.695, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 330.99 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.745, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 330.99 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.795, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.37 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.845, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.37 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.895, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 331.76 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.946, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 331.76 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:03.996, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.56 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.046, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.56 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.096, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 333.13 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.147, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 333.13 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.197, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.40 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.247, 0, NVIDIA GeForce RTX 4090, 545.23.08, 96 %, 24564 MiB, 22718 MiB, 338.40 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.297, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 333.85 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.347, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 333.85 W, 66, 1853 MHz, 1853 MHz, 10251 MHz
2025/10/05 20:33:04.398, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 338.50 W, 65, 1853 MHz, 1853 MHz, 10251 MHz
2025/10/05 20:33:04.448, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 338.50 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.498, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 334.87 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.548, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 334.87 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.599, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 338.72 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.649, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 338.72 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.699, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 335.49 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.749, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 335.49 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.799, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 338.65 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.850, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 338.65 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.900, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 335.95 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:04.950, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 335.95 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.001, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 336.88 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.051, 0, NVIDIA GeForce RTX 4090, 545.23.08, 97 %, 24564 MiB, 22718 MiB, 336.88 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.101, 0, NVIDIA GeForce RTX 4090, 545.23.08, 98 %, 24564 MiB, 22718 MiB, 336.29 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.151, 0, NVIDIA GeForce RTX 4090, 545.23.08, 98 %, 24564 MiB, 22718 MiB, 336.29 W, 69, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.201, 0, NVIDIA GeForce RTX 4090, 545.23.08, 98 %, 24564 MiB, 22718 MiB, 332.58 W, 67, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.251, 0, NVIDIA GeForce RTX 4090, 545.23.08, 98 %, 24564 MiB, 22718 MiB, 329.69 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.303, 0, NVIDIA GeForce RTX 4090, 545.23.08, 78 %, 24564 MiB, 22718 MiB, 329.69 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.353, 0, NVIDIA GeForce RTX 4090, 545.23.08, 78 %, 24564 MiB, 22718 MiB, 325.55 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.419, 0, NVIDIA GeForce RTX 4090, 545.23.08, 78 %, 24564 MiB, 22718 MiB, 325.55 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.469, 0, NVIDIA GeForce RTX 4090, 545.23.08, 78 %, 24564 MiB, 22718 MiB, 318.34 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.519, 0, NVIDIA GeForce RTX 4090, 545.23.08, 72 %, 24564 MiB, 22718 MiB, 318.34 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.569, 0, NVIDIA GeForce RTX 4090, 545.23.08, 72 %, 24564 MiB, 22718 MiB, 314.52 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.619, 0, NVIDIA GeForce RTX 4090, 545.23.08, 72 %, 24564 MiB, 22718 MiB, 314.52 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.669, 0, NVIDIA GeForce RTX 4090, 545.23.08, 72 %, 24564 MiB, 22718 MiB, 311.66 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.719, 0, NVIDIA GeForce RTX 4090, 545.23.08, 81 %, 24564 MiB, 22718 MiB, 311.66 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.770, 0, NVIDIA GeForce RTX 4090, 545.23.08, 81 %, 24564 MiB, 22718 MiB, 305.97 W, 61, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.820, 0, NVIDIA GeForce RTX 4090, 545.23.08, 81 %, 24564 MiB, 22718 MiB, 305.97 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.870, 0, NVIDIA GeForce RTX 4090, 545.23.08, 81 %, 24564 MiB, 22718 MiB, 296.50 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.920, 0, NVIDIA GeForce RTX 4090, 545.23.08, 64 %, 24564 MiB, 22718 MiB, 296.50 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:05.970, 0, NVIDIA GeForce RTX 4090, 545.23.08, 64 %, 24564 MiB, 22718 MiB, 290.51 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.021, 0, NVIDIA GeForce RTX 4090, 545.23.08, 64 %, 24564 MiB, 22718 MiB, 290.51 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.071, 0, NVIDIA GeForce RTX 4090, 545.23.08, 64 %, 24564 MiB, 22718 MiB, 288.51 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.121, 0, NVIDIA GeForce RTX 4090, 545.23.08, 74 %, 24564 MiB, 22718 MiB, 288.51 W, 61, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.171, 0, NVIDIA GeForce RTX 4090, 545.23.08, 74 %, 24564 MiB, 22718 MiB, 275.86 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.221, 0, NVIDIA GeForce RTX 4090, 545.23.08, 74 %, 24564 MiB, 22718 MiB, 275.86 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.271, 0, NVIDIA GeForce RTX 4090, 545.23.08, 74 %, 24564 MiB, 22718 MiB, 274.13 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.322, 0, NVIDIA GeForce RTX 4090, 545.23.08, 56 %, 24564 MiB, 22718 MiB, 274.13 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.372, 0, NVIDIA GeForce RTX 4090, 545.23.08, 56 %, 24564 MiB, 22718 MiB, 267.73 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.422, 0, NVIDIA GeForce RTX 4090, 545.23.08, 56 %, 24564 MiB, 22718 MiB, 267.73 W, 61, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.472, 0, NVIDIA GeForce RTX 4090, 545.23.08, 56 %, 24564 MiB, 22718 MiB, 263.20 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.522, 0, NVIDIA GeForce RTX 4090, 545.23.08, 56 %, 24564 MiB, 22718 MiB, 263.20 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.572, 0, NVIDIA GeForce RTX 4090, 545.23.08, 56 %, 24564 MiB, 22718 MiB, 261.31 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.623, 0, NVIDIA GeForce RTX 4090, 545.23.08, 56 %, 24564 MiB, 22718 MiB, 261.31 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.673, 0, NVIDIA GeForce RTX 4090, 545.23.08, 56 %, 24564 MiB, 22718 MiB, 257.70 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.723, 0, NVIDIA GeForce RTX 4090, 545.23.08, 57 %, 24564 MiB, 22718 MiB, 257.70 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.773, 0, NVIDIA GeForce RTX 4090, 545.23.08, 57 %, 24564 MiB, 22718 MiB, 257.70 W, 67, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.823, 0, NVIDIA GeForce RTX 4090, 545.23.08, 57 %, 24564 MiB, 22718 MiB, 256.31 W, 70, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.873, 0, NVIDIA GeForce RTX 4090, 545.23.08, 57 %, 24564 MiB, 22718 MiB, 256.31 W, 67, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.924, 0, NVIDIA GeForce RTX 4090, 545.23.08, 73 %, 24564 MiB, 22718 MiB, 262.61 W, 67, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:06.974, 0, NVIDIA GeForce RTX 4090, 545.23.08, 73 %, 24564 MiB, 22718 MiB, 262.61 W, 67, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.024, 0, NVIDIA GeForce RTX 4090, 545.23.08, 73 %, 24564 MiB, 22718 MiB, 267.79 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.074, 0, NVIDIA GeForce RTX 4090, 545.23.08, 73 %, 24564 MiB, 22718 MiB, 267.79 W, 67, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.124, 0, NVIDIA GeForce RTX 4090, 545.23.08, 74 %, 24564 MiB, 22718 MiB, 273.57 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.174, 0, NVIDIA GeForce RTX 4090, 545.23.08, 74 %, 24564 MiB, 22718 MiB, 273.57 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.232, 0, NVIDIA GeForce RTX 4090, 545.23.08, 74 %, 24564 MiB, 22718 MiB, 274.59 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.282, 0, NVIDIA GeForce RTX 4090, 545.23.08, 74 %, 24564 MiB, 22718 MiB, 274.59 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.333, 0, NVIDIA GeForce RTX 4090, 545.23.08, 72 %, 24564 MiB, 22718 MiB, 277.43 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.383, 0, NVIDIA GeForce RTX 4090, 545.23.08, 72 %, 24564 MiB, 22718 MiB, 277.43 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.433, 0, NVIDIA GeForce RTX 4090, 545.23.08, 72 %, 24564 MiB, 22718 MiB, 276.81 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.483, 0, NVIDIA GeForce RTX 4090, 545.23.08, 72 %, 24564 MiB, 22718 MiB, 276.81 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.533, 0, NVIDIA GeForce RTX 4090, 545.23.08, 65 %, 24564 MiB, 22718 MiB, 278.28 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.583, 0, NVIDIA GeForce RTX 4090, 545.23.08, 65 %, 24564 MiB, 22718 MiB, 278.28 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.633, 0, NVIDIA GeForce RTX 4090, 545.23.08, 65 %, 24564 MiB, 22718 MiB, 282.89 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.684, 0, NVIDIA GeForce RTX 4090, 545.23.08, 65 %, 24564 MiB, 22718 MiB, 282.89 W, 66, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.734, 0, NVIDIA GeForce RTX 4090, 545.23.08, 75 %, 24564 MiB, 22718 MiB, 286.20 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.784, 0, NVIDIA GeForce RTX 4090, 545.23.08, 75 %, 24564 MiB, 22718 MiB, 286.20 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.834, 0, NVIDIA GeForce RTX 4090, 545.23.08, 75 %, 24564 MiB, 22718 MiB, 292.92 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.884, 0, NVIDIA GeForce RTX 4090, 545.23.08, 75 %, 24564 MiB, 22718 MiB, 292.92 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.934, 0, NVIDIA GeForce RTX 4090, 545.23.08, 77 %, 24564 MiB, 22718 MiB, 289.30 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:07.985, 0, NVIDIA GeForce RTX 4090, 545.23.08, 77 %, 24564 MiB, 22718 MiB, 289.30 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.035, 0, NVIDIA GeForce RTX 4090, 545.23.08, 77 %, 24564 MiB, 22718 MiB, 282.37 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.085, 0, NVIDIA GeForce RTX 4090, 545.23.08, 77 %, 24564 MiB, 22718 MiB, 282.37 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.135, 0, NVIDIA GeForce RTX 4090, 545.23.08, 77 %, 24564 MiB, 22718 MiB, 280.27 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.185, 0, NVIDIA GeForce RTX 4090, 545.23.08, 77 %, 24564 MiB, 22718 MiB, 280.27 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.235, 0, NVIDIA GeForce RTX 4090, 545.23.08, 77 %, 24564 MiB, 22718 MiB, 274.18 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.286, 0, NVIDIA GeForce RTX 4090, 545.23.08, 77 %, 24564 MiB, 22718 MiB, 274.18 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.336, 0, NVIDIA GeForce RTX 4090, 545.23.08, 70 %, 24564 MiB, 22718 MiB, 272.02 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.386, 0, NVIDIA GeForce RTX 4090, 545.23.08, 70 %, 24564 MiB, 22718 MiB, 272.02 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.436, 0, NVIDIA GeForce RTX 4090, 545.23.08, 70 %, 24564 MiB, 22718 MiB, 274.94 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.486, 0, NVIDIA GeForce RTX 4090, 545.23.08, 70 %, 24564 MiB, 22718 MiB, 274.94 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.536, 0, NVIDIA GeForce RTX 4090, 545.23.08, 88 %, 24564 MiB, 22718 MiB, 278.00 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.586, 0, NVIDIA GeForce RTX 4090, 545.23.08, 88 %, 24564 MiB, 22718 MiB, 278.00 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.637, 0, NVIDIA GeForce RTX 4090, 545.23.08, 88 %, 24564 MiB, 22718 MiB, 281.26 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.687, 0, NVIDIA GeForce RTX 4090, 545.23.08, 88 %, 24564 MiB, 22718 MiB, 281.26 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.737, 0, NVIDIA GeForce RTX 4090, 545.23.08, 84 %, 24564 MiB, 22718 MiB, 279.28 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.787, 0, NVIDIA GeForce RTX 4090, 545.23.08, 84 %, 24564 MiB, 22718 MiB, 279.28 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.837, 0, NVIDIA GeForce RTX 4090, 545.23.08, 84 %, 24564 MiB, 22718 MiB, 276.82 W, 60, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.887, 0, NVIDIA GeForce RTX 4090, 545.23.08, 84 %, 24564 MiB, 22718 MiB, 276.82 W, 63, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.938, 0, NVIDIA GeForce RTX 4090, 545.23.08, 83 %, 24564 MiB, 22718 MiB, 268.66 W, 61, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:08.988, 0, NVIDIA GeForce RTX 4090, 545.23.08, 83 %, 24564 MiB, 22718 MiB, 268.66 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:09.038, 0, NVIDIA GeForce RTX 4090, 545.23.08, 83 %, 24564 MiB, 22718 MiB, 271.62 W, 64, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:09.088, 0, NVIDIA GeForce RTX 4090, 545.23.08, 83 %, 24564 MiB, 22718 MiB, 271.62 W, 62, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:09.138, 0, NVIDIA GeForce RTX 4090, 545.23.08, 88 %, 24564 MiB, 22718 MiB, 270.32 W, 65, 2775 MHz, 2775 MHz, 10251 MHz
2025/10/05 20:33:09.188, 0, NVIDIA GeForce RTX 4090, 545.23.08, 88 %, 24564 MiB, 22718 MiB, 270.32 W, 62, 2790 MHz, 2790 MHz, 10251 MHz
2025/10/05 20:33:09.239, 0, NVIDIA GeForce RTX 4090, 545.23.08, 88 %, 24564 MiB, 22718 MiB, 269.05 W, 62, 2790 MHz, 2790 MHz, 10251 MHz
2025/10/05 20:33:09.289, 0, NVIDIA GeForce RTX 4090, 545.23.08, 88 %, 24564 MiB, 22718 MiB, 269.05 W, 63, 2790 MHz, 2790 MHz, 10251 MHz
