timestamp,index,name,driver_version,utilization.gpu[],memory.total[],memory.used[],power.draw[],temperature.gpu,clocks.current.graphics[],clocks.current.sm[],clocks.current.memory[]
2025/10/0520:31:15.174,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.225,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.275,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.325,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.375,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.425,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.475,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.526,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.576,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.626,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.676,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.726,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.776,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.826,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.877,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.927,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:15.977,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:16.027,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:16.077,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.72,45,2535,2535,10251
2025/10/0520:31:16.127,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.178,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.228,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.278,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.328,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.378,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.428,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.479,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.529,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.579,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.629,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.679,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.729,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.780,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.830,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.880,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.930,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:16.980,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:17.030,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:17.080,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.38,45,2535,2535,10251
2025/10/0520:31:17.131,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.181,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.231,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.281,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.331,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.381,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.432,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.482,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.532,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.582,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.633,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.683,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.733,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.783,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.834,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.884,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.934,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:17.984,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:18.034,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.36,45,2535,2535,10251
2025/10/0520:31:18.084,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.33,45,2535,2535,10251
2025/10/0520:31:18.135,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.33,45,2535,2535,10251
2025/10/0520:31:18.185,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.33,45,2535,2535,10251
2025/10/0520:31:18.235,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.33,45,2535,2535,10251
2025/10/0520:31:18.285,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.35,45,2535,2535,10251
2025/10/0520:31:18.335,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.35,45,2535,2535,10251
2025/10/0520:31:18.385,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.37,45,2535,2535,10251
2025/10/0520:31:18.435,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.37,45,2535,2535,10251
2025/10/0520:31:18.486,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.40,45,2535,2535,10251
2025/10/0520:31:18.536,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.40,45,2535,2535,10251
2025/10/0520:31:18.586,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.43,45,2535,2535,10251
2025/10/0520:31:18.636,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.43,45,2535,2535,10251
2025/10/0520:31:18.686,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.44,45,2535,2535,10251
2025/10/0520:31:18.736,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.44,45,2535,2535,10251
2025/10/0520:31:18.787,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:18.837,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:18.887,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.47,45,2535,2535,10251
2025/10/0520:31:18.937,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.47,45,2535,2535,10251
2025/10/0520:31:18.987,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.49,45,2535,2535,10251
2025/10/0520:31:19.037,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.49,45,2535,2535,10251
2025/10/0520:31:19.088,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.50,45,2535,2535,10251
2025/10/0520:31:19.138,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.50,45,2535,2535,10251
2025/10/0520:31:19.188,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.238,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.288,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.338,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.388,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.439,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.489,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.539,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.589,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.639,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.689,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.740,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.790,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.840,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.890,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.940,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:19.990,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:20.041,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:20.091,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:20.141,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.70,45,2535,2535,10251
2025/10/0520:31:20.191,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.241,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.292,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.342,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.392,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.442,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.492,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.542,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.592,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.643,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.693,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.743,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.793,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.843,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.893,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.944,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:20.994,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:21.044,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:21.094,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:21.144,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.53,45,2535,2535,10251
2025/10/0520:31:21.194,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.245,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.295,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.345,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.395,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.445,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.495,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.545,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.596,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.646,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
2025/10/0520:31:21.696,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22682,53.46,45,2535,2535,10251
