run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
1,extrae,10000,500,7,1.595301,1.063971,4000
10,empty,10000,500,14,1.592100,1.063955,4000
100,void,10000,2000,14,1.644553,1.116509,250
1000,tikki,10000,250,15,1.586342,1.050546,16000
1001,scorep,10000,250,9,1.547301,1.007575,16000
1002,tikki,10000,1000,16,1.631888,1.100264,1000
1003,empty,10000,500,1,7.352899,6.816986,4000
1004,printf,10000,500,14,1.597044,1.061769,4000
1005,void,10000,250,1,7.384926,6.853564,16000
1006,empty,10000,2000,14,1.696852,1.160774,250
1007,extrae,10000,500,12,1.645779,1.113764,4000
1008,tikki,10000,250,2,3.822994,3.290238,16000
1009,tikki,10000,1000,6,1.709209,1.179455,1000
101,extrae,10000,2000,11,1.678946,1.150465,250
1010,oot,10000,250,6,1.656296,1.123716,16000
1011,printf,10000,1000,2,3.727009,3.194223,1000
1012,oot,10000,250,11,1.558152,1.024130,16000
1013,printf,10000,250,5,1.864110,1.330766,16000
1014,extrae,10000,500,14,1.666696,1.126635,4000
1015,scorep,10000,2000,5,1.943737,1.410419,250
1016,void,10000,1000,13,1.610587,1.077798,1000
1017,printf,10000,2000,15,1.642342,1.107726,250
1018,empty,10000,250,3,2.652285,2.118640,16000
1019,extrae,10000,1000,1,7.348171,6.816937,1000
102,empty,10000,1000,3,2.654928,2.125391,1000
1020,tikki,10000,500,16,1.644736,1.110991,4000
1021,tikki,10000,500,10,1.644473,1.114487,4000
1022,printf,10000,500,5,1.814045,1.282929,4000
1023,printf,10000,500,4,2.119088,1.587197,4000
1024,scorep,10000,500,2,3.823520,3.290535,4000
1025,printf,10000,1000,5,1.873730,1.340454,1000
1026,void,10000,2000,10,1.651910,1.121323,250
1027,empty,10000,250,6,1.644240,1.111391,16000
1028,tikki,10000,250,1,7.853316,7.316392,16000
1029,tikki,10000,2000,9,1.664207,1.132968,250
103,scorep,10000,500,4,2.154970,1.620472,4000
1030,empty,10000,1000,10,1.599141,1.065660,1000
1031,oot,10000,250,15,1.533364,0.998653,16000
1032,printf,10000,250,12,1.537089,1.005881,16000
1033,void,10000,250,11,1.550286,1.015873,16000
1034,tikki,10000,2000,8,1.661511,1.130936,250
1035,oot,10000,2000,2,3.807290,3.275376,250
1036,oot,10000,1000,16,1.587391,1.053588,1000
1037,void,10000,2000,7,1.680374,1.148826,250
1038,tikki,10000,500,12,1.659414,1.127091,4000
1039,empty,10000,250,1,7.395286,6.862983,16000
104,oot,10000,2000,9,1.629640,1.098013,250
1040,oot,10000,1000,7,1.602314,1.068058,1000
1041,empty,10000,2000,8,1.637186,1.103987,250
1042,printf,10000,500,9,1.595542,1.061953,4000
1043,scorep,10000,1000,12,1.605570,1.068535,1000
1044,oot,10000,500,15,1.622983,1.090049,4000
1045,oot,10000,250,10,1.533408,0.998935,16000
1046,empty,10000,500,2,3.682154,3.148547,4000
1047,tikki,10000,2000,15,1.682157,1.149922,250
1048,extrae,10000,2000,4,2.225033,1.688769,250
1049,scorep,10000,250,16,1.566088,1.031996,16000
105,void,10000,500,5,1.823557,1.296274,4000
1050,void,10000,1000,9,1.608130,1.074281,1000
1051,extrae,10000,500,16,1.655767,1.123884,4000
1052,printf,10000,1000,13,1.604670,1.067053,1000
1053,void,10000,2000,3,2.745204,2.211407,250
1054,extrae,10000,1000,14,1.647898,1.110447,1000
1055,empty,10000,1000,8,1.606207,1.074645,1000
1056,printf,10000,250,8,1.510461,0.979552,16000
1057,tikki,10000,2000,2,3.807438,3.276440,250
1058,oot,10000,500,5,1.809595,1.274277,4000
1059,oot,10000,250,2,3.778099,3.247657,16000
106,empty,10000,250,11,1.517130,0.989934,16000
1060,oot,10000,250,5,1.892590,1.359874,16000
1061,extrae,10000,1000,6,1.701769,1.165753,1000
1062,extrae,10000,2000,7,1.680114,1.146982,250
1063,scorep,10000,500,4,2.109017,1.572976,4000
1064,void,10000,2000,12,1.652325,1.120229,250
1065,tikki,10000,250,3,2.705184,2.174568,16000
1066,oot,10000,2000,15,1.637776,1.103765,250
1067,scorep,10000,500,14,1.602438,1.066844,4000
1068,void,10000,2000,15,1.640912,1.104499,250
1069,tikki,10000,500,11,1.650417,1.117345,4000
107,void,10000,250,10,1.545272,1.012213,16000
1070,empty,10000,250,7,1.539840,1.002387,16000
1071,extrae,10000,500,7,1.615156,1.084818,4000
1072,tikki,10000,2000,12,1.666131,1.133421,250
1073,printf,10000,1000,12,1.611004,1.069969,1000
1074,extrae,10000,250,15,1.618096,1.084869,16000
1075,extrae,10000,250,12,1.588182,1.054589,16000
1076,empty,10000,1000,6,1.668532,1.137834,1000
1077,void,10000,500,4,2.115897,1.585572,4000
1078,scorep,10000,1000,9,1.611932,1.077924,1000
1079,void,10000,250,6,1.648501,1.115385,16000
108,scorep,10000,1000,6,1.704437,1.167049,1000
1080,void,10000,250,10,1.536901,1.004039,16000
1081,extrae,10000,1000,16,1.649296,1.117365,1000
1082,tikki,10000,250,14,1.590034,1.058879,16000
1083,void,10000,1000,1,7.350180,6.817174,1000
1084,empty,10000,500,5,1.803765,1.269766,4000
1085,oot,10000,2000,1,7.371879,6.838696,250
1086,extrae,10000,250,7,1.611287,1.073543,16000
1087,scorep,10000,250,11,1.547478,1.013919,16000
1088,printf,10000,250,2,3.713495,3.178808,16000
1089,void,10000,1000,2,3.643854,3.109823,1000
109,printf,10000,1000,14,1.602509,1.071184,1000
1090,oot,10000,250,8,1.537766,1.005295,16000
1091,void,10000,1000,8,1.600592,1.067099,1000
1092,oot,10000,500,4,2.125272,1.589567,4000
1093,tikki,10000,1000,12,1.637427,1.103924,1000
1094,extrae,10000,1000,15,1.659622,1.126420,1000
1095,printf,10000,2000,6,1.764364,1.228049,250
1096,extrae,10000,1000,2,3.762960,3.226453,1000
1097,extrae,10000,2000,9,1.686779,1.155763,250
1098,oot,10000,2000,11,1.631079,1.095052,250
1099,printf,10000,250,10,1.529040,0.998221,16000
11,printf,10000,1000,10,1.601023,1.073621,1000
110,scorep,10000,250,12,1.561379,1.018825,16000
1100,tikki,10000,2000,6,1.800651,1.264755,250
1101,printf,10000,250,4,2.180418,1.648196,16000
1102,tikki,10000,500,14,1.636453,1.103969,4000
1103,tikki,10000,250,13,1.591894,1.054342,16000
1104,void,10000,2000,2,3.829077,3.297630,250
1105,tikki,10000,250,6,1.709091,1.176203,16000
1106,oot,10000,500,8,1.582296,1.047874,4000
1107,extrae,10000,500,15,1.659680,1.128217,4000
1108,void,10000,250,4,2.196056,1.662470,16000
1109,void,10000,250,16,1.558097,1.027131,16000
111,extrae,10000,1000,16,1.660032,1.130969,1000
1110,printf,10000,1000,6,1.677727,1.140398,1000
1111,empty,10000,500,14,1.585664,1.054886,4000
1112,scorep,10000,250,5,1.847220,1.314091,16000
1113,void,10000,500,11,1.584999,1.055543,4000
1114,empty,10000,2000,10,1.719647,1.188542,250
1115,void,10000,500,5,1.826595,1.290814,4000
1116,scorep,10000,500,8,1.583358,1.046419,4000
1117,empty,10000,500,12,1.597150,1.064929,4000
1118,extrae,10000,500,13,1.648095,1.110142,4000
1119,void,10000,2000,13,1.634634,1.103453,250
112,oot,10000,500,6,1.632494,1.105849,4000
1120,oot,10000,500,13,1.603504,1.073151,4000
1121,oot,10000,250,13,1.534452,1.003223,16000
1122,extrae,10000,500,8,1.600807,1.065994,4000
1123,tikki,10000,500,15,1.627404,1.094537,4000
1124,empty,10000,1000,4,2.145600,1.611404,1000
1125,tikki,10000,2000,4,2.266744,1.733560,250
1126,void,10000,2000,8,1.635165,1.099423,250
1127,extrae,10000,250,1,7.447504,6.916280,16000
1128,printf,10000,1000,8,1.610358,1.077047,1000
1129,printf,10000,2000,2,3.807381,3.276499,250
113,scorep,10000,1000,3,2.654712,2.118301,1000
1130,printf,10000,2000,11,1.625457,1.092389,250
1131,printf,10000,500,11,1.592130,1.059687,4000
1132,printf,10000,2000,3,2.707473,2.172765,250
1133,empty,10000,2000,2,3.830449,3.298784,250
1134,scorep,10000,2000,4,2.208508,1.671440,250
1135,printf,10000,2000,9,1.700856,1.163014,250
1136,scorep,10000,500,6,1.641539,1.102157,4000
1137,empty,10000,500,6,1.633658,1.100823,4000
1138,tikki,10000,1000,8,1.649611,1.117767,1000
1139,void,10000,250,12,1.528619,0.991498,16000
114,tikki,10000,500,10,1.632568,1.104519,4000
1140,void,10000,500,2,3.606065,3.069761,4000
1141,void,10000,1000,3,2.661679,2.127767,1000
1142,oot,10000,250,7,1.553418,1.019423,16000
1143,oot,10000,500,9,1.593525,1.061282,4000
1144,tikki,10000,500,7,1.603805,1.067028,4000
1145,tikki,10000,500,5,1.866618,1.334034,4000
1146,oot,10000,250,3,2.674635,2.141004,16000
1147,empty,10000,2000,13,1.622736,1.089871,250
1148,void,10000,1000,14,1.597369,1.065501,1000
1149,printf,10000,1000,3,2.689744,2.158394,1000
115,printf,10000,2000,6,1.789909,1.258786,250
1150,void,10000,500,12,1.611444,1.075658,4000
1151,printf,10000,2000,1,7.384034,6.851493,250
1152,scorep,10000,2000,10,1.721210,1.179160,250
1153,extrae,10000,250,13,1.602530,1.071768,16000
1154,oot,10000,500,3,2.703385,2.169675,4000
1155,extrae,10000,500,2,3.680138,3.143665,4000
1156,scorep,10000,2000,1,7.389256,6.855794,250
1157,printf,10000,1000,9,1.597069,1.062890,1000
1158,printf,10000,2000,7,1.696959,1.164435,250
1159,void,10000,500,13,1.597497,1.064847,4000
116,extrae,10000,1000,11,1.637545,1.110051,1000
1160,oot,10000,250,4,2.175831,1.639825,16000
1161,oot,10000,500,2,3.625604,3.090728,4000
1162,oot,10000,1000,4,2.158688,1.625659,1000
1163,extrae,10000,500,5,1.832999,1.299503,4000
1164,extrae,10000,1000,8,1.644716,1.109513,1000
1165,empty,10000,250,13,1.541913,1.008889,16000
1166,oot,10000,1000,13,1.608922,1.074194,1000
1167,scorep,10000,500,11,1.592378,1.054461,4000
1168,scorep,10000,250,13,1.538702,1.004976,16000
1169,scorep,10000,1000,10,1.606414,1.071790,1000
117,empty,10000,500,15,1.600702,1.071611,4000
1170,extrae,10000,2000,5,1.948016,1.414777,250
1171,extrae,10000,250,5,1.961482,1.428932,16000
1172,oot,10000,2000,13,1.642225,1.105614,250
1173,oot,10000,1000,14,1.602851,1.068733,1000
1174,printf,10000,1000,14,1.586298,1.054046,1000
1175,void,10000,1000,10,1.622411,1.091318,1000
1176,void,10000,1000,5,1.868349,1.335615,1000
1177,extrae,10000,250,4,2.234586,1.703555,16000
1178,printf,10000,500,12,1.614592,1.081427,4000
1179,empty,10000,1000,9,1.589637,1.058372,1000
118,extrae,10000,2000,4,2.212306,1.680378,250
1180,tikki,10000,2000,10,1.719708,1.188670,250
1181,void,10000,500,7,1.599184,1.068307,4000
1182,extrae,10000,2000,14,1.692799,1.157423,250
1183,empty,10000,250,9,1.507947,0.973950,16000
1184,empty,10000,250,11,1.532180,1.000303,16000
1185,extrae,10000,1000,9,1.639622,1.106241,1000
1186,scorep,10000,2000,15,1.709558,1.173176,250
1187,printf,10000,2000,14,1.631859,1.098589,250
1188,printf,10000,1000,11,1.618150,1.081536,1000
1189,oot,10000,1000,5,1.840477,1.307152,1000
119,void,10000,500,3,2.612174,2.083907,4000
1190,empty,10000,500,10,1.588597,1.055780,4000
1191,oot,10000,2000,16,1.656256,1.118612,250
1192,tikki,10000,250,4,2.230914,1.694433,16000
1193,oot,10000,250,1,7.417890,6.884168,16000
1194,printf,10000,250,16,1.552920,1.017813,16000
1195,empty,10000,2000,9,1.655161,1.120849,250
1196,extrae,10000,2000,8,1.658610,1.123942,250
1197,scorep,10000,250,8,1.525683,0.989826,16000
1198,scorep,10000,250,15,1.555734,1.022411,16000
1199,void,10000,250,5,1.853730,1.320414,16000
12,oot,10000,250,14,1.555313,1.023329,16000
120,printf,10000,500,12,1.598921,1.070260,4000
1200,empty,10000,250,4,2.150970,1.620379,16000
1201,tikki,10000,1000,7,1.663646,1.132931,1000
1202,printf,10000,2000,4,2.212664,1.682035,250
1203,printf,10000,250,6,1.653680,1.119904,16000
1204,empty,10000,2000,16,1.687136,1.151157,250
1205,void,10000,2000,9,1.656113,1.123600,250
1206,oot,10000,500,12,1.595061,1.060315,4000
1207,printf,10000,2000,16,1.645134,1.110618,250
1208,scorep,10000,500,9,1.596286,1.059987,4000
1209,empty,10000,2000,4,2.208071,1.677585,250
121,scorep,10000,250,10,1.554231,1.019692,16000
1210,empty,10000,1000,12,1.610941,1.077889,1000
1211,printf,10000,1000,4,2.151720,1.618771,1000
1212,void,10000,2000,1,7.390670,6.855235,250
1213,extrae,10000,1000,4,2.152073,1.621415,1000
1214,empty,10000,500,11,1.598100,1.062474,4000
1215,scorep,10000,2000,7,1.640616,1.108460,250
1216,scorep,10000,1000,6,1.680217,1.145218,1000
1217,oot,10000,500,14,1.620474,1.087896,4000
1218,extrae,10000,500,10,1.633441,1.098214,4000
1219,tikki,10000,1000,1,7.924652,7.394573,1000
122,printf,10000,2000,13,1.623794,1.092625,250
1220,void,10000,2000,5,1.972434,1.435884,250
1221,void,10000,2000,6,1.740128,1.208857,250
1222,scorep,10000,2000,13,1.642830,1.104597,250
1223,scorep,10000,500,3,2.613141,2.074161,4000
1224,tikki,10000,500,4,2.186537,1.656090,4000
1225,scorep,10000,2000,14,1.650651,1.117199,250
1226,oot,10000,1000,1,7.340918,6.806856,1000
1227,extrae,10000,500,6,1.664585,1.125967,4000
1228,oot,10000,1000,11,1.596657,1.065582,1000
1229,printf,10000,500,2,3.682944,3.148968,4000
123,printf,10000,2000,11,1.645949,1.115106,250
1230,tikki,10000,500,6,1.689604,1.158096,4000
1231,void,10000,500,3,2.609663,2.077832,4000
1232,extrae,10000,2000,12,1.678545,1.147563,250
1233,empty,10000,2000,11,1.646666,1.109925,250
1234,void,10000,250,14,1.545999,1.013304,16000
1235,scorep,10000,500,12,1.595100,1.061749,4000
1236,tikki,10000,2000,13,1.668288,1.134816,250
1237,scorep,10000,500,10,1.593494,1.058694,4000
1238,extrae,10000,2000,2,3.835515,3.294523,250
1239,tikki,10000,250,10,1.565791,1.032741,16000
124,empty,10000,250,4,2.110751,1.581109,16000
1240,tikki,10000,250,5,1.880444,1.347629,16000
1241,extrae,10000,250,2,3.891428,3.354690,16000
1242,scorep,10000,2000,11,1.662439,1.124869,250
1243,scorep,10000,1000,1,6.339715,5.800616,1000
1244,printf,10000,250,11,1.535836,0.999612,16000
1245,scorep,10000,250,14,1.558835,1.025177,16000
1246,scorep,10000,1000,11,1.614820,1.079555,1000
1247,tikki,10000,1000,15,1.654766,1.119172,1000
1248,void,10000,250,2,3.741779,3.207895,16000
1249,scorep,10000,1000,4,2.165561,1.632270,1000
125,empty,10000,250,5,1.854998,1.327961,16000
1250,extrae,10000,1000,3,2.693689,2.162765,1000
1251,empty,10000,250,10,1.557213,1.023694,16000
1252,tikki,10000,1000,13,1.646903,1.113479,1000
1253,void,10000,500,9,1.594867,1.062236,4000
1254,oot,10000,250,9,1.529141,0.996845,16000
1255,scorep,10000,2000,6,1.802725,1.263969,250
1256,oot,10000,2000,10,1.646157,1.115324,250
1257,void,10000,2000,14,1.639118,1.108205,250
1258,oot,10000,500,1,7.369955,6.837039,4000
1259,scorep,10000,250,7,1.573505,1.037099,16000
126,void,10000,500,15,1.612197,1.082778,4000
1260,tikki,10000,500,3,2.773867,2.240908,4000
1261,printf,10000,500,8,1.587732,1.054304,4000
1262,extrae,10000,1000,10,1.659828,1.121094,1000
1263,printf,10000,1000,10,1.610951,1.078585,1000
1264,void,10000,1000,6,1.680839,1.147640,1000
1265,oot,10000,1000,6,1.684503,1.150336,1000
1266,oot,10000,2000,9,1.653853,1.120154,250
1267,printf,10000,250,3,2.766488,2.233605,16000
1268,printf,10000,250,15,1.559166,1.026164,16000
1269,oot,10000,2000,14,1.644200,1.109548,250
127,void,10000,2000,2,3.800622,3.270958,250
1270,empty,10000,250,2,3.745105,3.210284,16000
1271,tikki,10000,1000,2,3.775032,3.242203,1000
1272,empty,10000,1000,7,1.612113,1.077468,1000
1273,tikki,10000,2000,1,7.915935,7.384480,250
1274,void,10000,1000,15,1.630836,1.097396,1000
1275,oot,10000,2000,5,1.984484,1.451373,250
1276,oot,10000,500,16,1.611937,1.077534,4000
1277,scorep,10000,1000,3,2.625331,2.087101,1000
1278,tikki,10000,500,8,1.632888,1.095411,4000
1279,extrae,10000,2000,6,1.829228,1.293715,250
128,printf,10000,1000,4,2.187635,1.657953,1000
1280,empty,10000,2000,6,1.716083,1.186362,250
1281,tikki,10000,500,13,1.652966,1.121965,4000
1282,printf,10000,250,14,1.544589,1.011521,16000
1283,tikki,10000,500,1,7.920486,7.389862,4000
1284,void,10000,250,7,1.568436,1.036129,16000
1285,scorep,10000,250,4,2.192184,1.654134,16000
1286,scorep,10000,500,16,1.617162,1.083777,4000
1287,printf,10000,1000,16,1.599375,1.067315,1000
1288,oot,10000,250,16,1.558039,1.025994,16000
1289,void,10000,500,6,1.642710,1.110094,4000
129,empty,10000,1000,5,1.873500,1.341635,1000
1290,tikki,10000,500,9,1.633029,1.102061,4000
1291,extrae,10000,500,1,7.370752,6.834055,4000
1292,empty,10000,500,7,1.572331,1.035764,4000
1293,printf,10000,500,1,7.381197,6.843188,4000
1294,oot,10000,250,12,1.551250,1.017436,16000
1295,empty,10000,500,8,1.567063,1.030946,4000
1296,extrae,10000,250,8,1.556990,1.025029,16000
1297,oot,10000,1000,10,1.599109,1.064936,1000
1298,extrae,10000,2000,13,1.662642,1.127970,250
1299,oot,10000,500,6,1.634237,1.098252,4000
13,scorep,10000,500,15,1.616613,1.082597,4000
130,tikki,10000,250,14,1.593401,1.064004,16000
1300,void,10000,500,16,1.621095,1.086708,4000
1301,void,10000,1000,11,1.618493,1.084415,1000
1302,oot,10000,1000,8,1.612190,1.080448,1000
1303,empty,10000,2000,3,2.728866,2.194582,250
1304,extrae,10000,250,11,1.577276,1.045168,16000
1305,void,10000,500,1,7.352535,6.821342,4000
1306,empty,10000,500,3,2.628092,2.098717,4000
1307,oot,10000,2000,4,2.214577,1.682307,250
1308,void,10000,1000,12,1.579573,1.048218,1000
1309,extrae,10000,2000,16,1.705485,1.169773,250
131,extrae,10000,250,8,1.554099,1.022121,16000
1310,void,10000,2000,16,1.658859,1.127163,250
1311,tikki,10000,2000,3,2.845980,2.311811,250
1312,tikki,10000,250,12,1.587171,1.055065,16000
1313,oot,10000,500,7,1.578689,1.044634,4000
1314,oot,10000,1000,3,2.664834,2.127741,1000
1315,extrae,10000,1000,7,1.634971,1.103792,1000
1316,scorep,10000,250,10,1.554519,1.021664,16000
1317,printf,10000,500,16,1.625433,1.090951,4000
1318,void,10000,1000,7,1.640902,1.106125,1000
1319,tikki,10000,2000,11,1.676060,1.143933,250
132,extrae,10000,250,1,7.428023,6.900323,16000
1320,empty,10000,1000,5,1.864037,1.329832,1000
1321,printf,10000,2000,5,1.929167,1.397003,250
1322,extrae,10000,250,14,1.608429,1.069593,16000
1323,empty,10000,250,8,1.554320,1.017906,16000
1324,extrae,10000,2000,1,7.390517,6.856484,250
1325,scorep,10000,500,7,1.573965,1.038526,4000
1326,void,10000,2000,11,1.639212,1.105622,250
1327,scorep,10000,1000,5,1.860952,1.325483,1000
1328,extrae,10000,1000,11,1.652926,1.121386,1000
1329,empty,10000,1000,16,1.602494,1.064707,1000
133,void,10000,1000,14,1.603977,1.074975,1000
1330,extrae,10000,2000,15,1.695343,1.161386,250
1331,oot,10000,1000,15,1.600003,1.063262,1000
1332,empty,10000,2000,15,1.644462,1.111832,250
1333,extrae,10000,250,10,1.595060,1.052934,16000
1334,printf,10000,250,13,1.544322,1.011681,16000
1335,printf,10000,2000,13,1.633870,1.100105,250
1336,tikki,10000,1000,14,1.641768,1.107719,1000
1337,extrae,10000,1000,13,1.651701,1.118681,1000
1338,scorep,10000,2000,8,1.640965,1.103543,250
1339,oot,10000,1000,9,1.593969,1.064523,1000
134,oot,10000,2000,16,1.669652,1.142602,250
1340,tikki,10000,2000,14,1.680165,1.145651,250
1341,tikki,10000,250,16,1.597533,1.062569,16000
1342,empty,10000,2000,5,1.941163,1.408281,250
1343,empty,10000,1000,2,3.733301,3.196447,1000
1344,oot,10000,1000,12,1.603346,1.068320,1000
1345,tikki,10000,1000,9,1.652465,1.115943,1000
1346,void,10000,500,9,1.592224,1.059673,4000
1347,oot,10000,1000,1,7.351683,6.819550,1000
1348,void,10000,2000,9,1.651469,1.117619,250
1349,tikki,10000,250,10,1.590252,1.054935,16000
135,extrae,10000,250,9,1.569633,1.041544,16000
1350,oot,10000,1000,10,1.620270,1.085164,1000
1351,tikki,10000,250,12,1.573682,1.041746,16000
1352,scorep,10000,500,7,1.573390,1.034153,4000
1353,scorep,10000,500,2,3.669573,3.132743,4000
1354,empty,10000,1000,1,7.350608,6.817551,1000
1355,empty,10000,250,7,1.533476,1.000753,16000
1356,scorep,10000,500,10,1.593558,1.057790,4000
1357,scorep,10000,500,8,1.586387,1.053188,4000
1358,void,10000,2000,14,1.658402,1.122049,250
1359,tikki,10000,1000,3,2.771666,2.238113,1000
136,printf,10000,1000,3,2.674178,2.145320,1000
1360,oot,10000,250,11,1.546585,1.009911,16000
1361,printf,10000,2000,7,1.657719,1.126153,250
1362,scorep,10000,500,6,1.640744,1.097647,4000
1363,printf,10000,1000,3,2.645362,2.112069,1000
1364,empty,10000,250,5,1.844378,1.306393,16000
1365,scorep,10000,1000,6,1.686002,1.146607,1000
1366,empty,10000,500,13,1.606092,1.071769,4000
1367,printf,10000,1000,9,1.615348,1.082123,1000
1368,oot,10000,500,1,7.380833,6.845718,4000
1369,void,10000,1000,13,1.617328,1.078958,1000
137,scorep,10000,2000,8,1.663844,1.130375,250
1370,extrae,10000,250,3,2.870212,2.335963,16000
1371,oot,10000,250,16,1.559069,1.027111,16000
1372,oot,10000,250,13,1.555972,1.021023,16000
1373,void,10000,2000,7,1.684365,1.150950,250
1374,tikki,10000,2000,3,2.730435,2.196515,250
1375,empty,10000,2000,9,1.661346,1.126215,250
1376,scorep,10000,250,8,1.498479,0.966795,16000
1377,oot,10000,500,9,1.562493,1.029193,4000
1378,void,10000,500,12,1.579945,1.048262,4000
1379,empty,10000,2000,12,1.639078,1.103388,250
138,void,10000,500,8,1.593261,1.063230,4000
1380,empty,10000,250,16,1.568931,1.035577,16000
1381,printf,10000,500,4,2.094799,1.562476,4000
1382,scorep,10000,2000,14,1.643303,1.108739,250
1383,oot,10000,500,6,1.634865,1.101073,4000
1384,empty,10000,1000,11,1.614255,1.081520,1000
1385,scorep,10000,2000,6,1.731124,1.194299,250
1386,empty,10000,500,7,1.574408,1.041798,4000
1387,printf,10000,500,11,1.607720,1.073608,4000
1388,oot,10000,1000,2,3.747628,3.209438,1000
1389,void,10000,1000,11,1.605259,1.069864,1000
139,void,10000,1000,10,1.605487,1.077571,1000
1390,tikki,10000,2000,10,1.740063,1.207374,250
1391,oot,10000,500,14,1.596004,1.061561,4000
1392,oot,10000,2000,2,3.807214,3.271828,250
1393,tikki,10000,500,8,1.626271,1.093067,4000
1394,extrae,10000,250,12,1.589146,1.057920,16000
1395,scorep,10000,500,11,1.575767,1.043931,4000
1396,tikki,10000,1000,7,1.648760,1.117937,1000
1397,empty,10000,500,14,1.602426,1.069288,4000
1398,empty,10000,500,9,1.600115,1.063024,4000
1399,tikki,10000,500,3,2.751841,2.214403,4000
14,tikki,10000,250,10,1.546019,1.018140,16000
140,extrae,10000,2000,2,3.897218,3.362699,250
1400,void,10000,500,10,1.597878,1.059156,4000
1401,extrae,10000,500,10,1.644091,1.103845,4000
1402,scorep,10000,250,13,1.551943,1.015643,16000
1403,empty,10000,1000,8,1.608978,1.074874,1000
1404,printf,10000,2000,4,2.215662,1.681850,250
1405,extrae,10000,1000,6,1.696745,1.154754,1000
1406,scorep,10000,500,12,1.608681,1.073074,4000
1407,empty,10000,1000,7,1.627468,1.093813,1000
1408,extrae,10000,2000,11,1.676262,1.143328,250
1409,tikki,10000,1000,5,1.906492,1.369500,1000
141,printf,10000,500,15,1.608091,1.076228,4000
1410,oot,10000,1000,6,1.676936,1.139241,1000
1411,extrae,10000,1000,9,1.622049,1.087648,1000
1412,oot,10000,500,12,1.588719,1.056520,4000
1413,oot,10000,1000,7,1.612647,1.079449,1000
1414,empty,10000,250,12,1.527651,0.997113,16000
1415,printf,10000,250,6,1.664780,1.132406,16000
1416,void,10000,250,14,1.529540,0.997818,16000
1417,extrae,10000,1000,1,7.371497,6.834606,1000
1418,printf,10000,500,7,1.573705,1.039907,4000
1419,printf,10000,250,15,1.542278,1.009491,16000
142,oot,10000,250,15,1.543786,1.014578,16000
1420,void,10000,2000,2,3.827292,3.290753,250
1421,oot,10000,2000,15,1.642837,1.109343,250
1422,empty,10000,500,1,7.365434,6.833671,4000
1423,tikki,10000,500,11,1.635503,1.104198,4000
1424,extrae,10000,500,5,1.826524,1.292612,4000
1425,scorep,10000,1000,11,1.618787,1.080938,1000
1426,scorep,10000,2000,16,1.728648,1.190926,250
1427,scorep,10000,2000,10,1.638233,1.103145,250
1428,extrae,10000,2000,10,1.807506,1.265380,250
1429,oot,10000,250,3,2.695255,2.158461,16000
143,tikki,10000,2000,9,1.683634,1.153104,250
1430,empty,10000,500,2,3.704553,3.169528,4000
1431,tikki,10000,2000,5,1.987713,1.452279,250
1432,scorep,10000,250,15,1.555868,1.020192,16000
1433,tikki,10000,2000,2,3.716469,3.180051,250
1434,empty,10000,2000,13,1.619399,1.085535,250
1435,printf,10000,2000,3,2.717745,2.184321,250
1436,oot,10000,2000,9,1.641289,1.107153,250
1437,extrae,10000,2000,15,1.704762,1.169411,250
1438,void,10000,250,6,1.644373,1.110344,16000
1439,tikki,10000,250,4,2.243218,1.704788,16000
144,tikki,10000,500,1,7.932022,7.403300,4000
1440,void,10000,250,10,1.537815,1.004247,16000
1441,scorep,10000,250,10,1.552116,1.017166,16000
1442,scorep,10000,250,6,1.662886,1.127639,16000
1443,tikki,10000,1000,6,1.726209,1.187371,1000
1444,void,10000,2000,1,7.384457,6.851294,250
1445,printf,10000,500,5,1.826309,1.284627,4000
1446,tikki,10000,2000,1,8.031122,7.498555,250
1447,scorep,10000,250,14,1.553145,1.015551,16000
1448,void,10000,2000,15,1.648955,1.113415,250
1449,empty,10000,250,9,1.536241,1.003636,16000
145,extrae,10000,2000,1,7.373095,6.842101,250
1450,empty,10000,250,10,1.546118,1.011086,16000
1451,oot,10000,500,15,1.616254,1.082094,4000
1452,void,10000,250,8,1.527683,0.993060,16000
1453,extrae,10000,1000,14,1.650886,1.113918,1000
1454,printf,10000,500,1,7.364483,6.827351,4000
1455,printf,10000,250,2,3.804918,3.272626,16000
1456,oot,10000,2000,3,2.779179,2.243735,250
1457,oot,10000,2000,11,1.644833,1.109230,250
1458,tikki,10000,500,1,7.923318,7.387180,4000
1459,scorep,10000,2000,7,1.670766,1.136216,250
146,scorep,10000,500,13,1.629454,1.091705,4000
1460,tikki,10000,2000,6,1.779946,1.247357,250
1461,printf,10000,250,1,7.443431,6.906110,16000
1462,void,10000,1000,3,2.673476,2.141168,1000
1463,extrae,10000,250,13,1.584893,1.053660,16000
1464,printf,10000,1000,6,1.677924,1.146120,1000
1465,oot,10000,2000,12,1.636743,1.100253,250
1466,void,10000,1000,12,1.604781,1.071176,1000
1467,void,10000,500,2,3.707068,3.174129,4000
1468,empty,10000,2000,14,1.637354,1.101858,250
1469,printf,10000,500,9,1.591480,1.057047,4000
147,tikki,10000,2000,15,1.670546,1.141717,250
1470,printf,10000,1000,4,2.172187,1.636979,1000
1471,tikki,10000,500,15,1.658350,1.117343,4000
1472,tikki,10000,2000,13,1.666389,1.133500,250
1473,scorep,10000,250,1,7.402605,6.866478,16000
1474,oot,10000,1000,13,1.615247,1.079767,1000
