run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
4564,void,2048,64,1,6.766249,6.599702,11440
4565,printf,2048,256,23,1.236968,1.071936,204
4566,scorep,2048,256,16,1.175494,1.008459,204
4567,printf,2048,64,18,0.661786,0.495795,11440
4568,extrae,2048,192,10,1.060152,0.895727,385
4569,oot,2048,192,1,6.433698,6.268088,385
457,scorep,2048,128,1,7.645250,7.474541,1496
4570,empty,2048,256,13,1.266048,1.100212,204
4571,tikki,2048,192,1,6.489627,6.322526,385
4572,empty,2048,256,6,1.864310,1.698055,204
4573,extrae,2048,192,11,1.000741,0.836773,385
4574,oot,2048,64,19,0.640974,0.475608,11440
4575,empty,2048,128,5,1.768435,1.602345,1496
4576,printf,2048,192,24,0.769470,0.602097,385
4577,printf,2048,128,8,1.232006,1.065820,1496
4578,void,2048,256,12,1.308617,1.141903,204
4579,tikki,2048,192,20,0.871966,0.706232,385
458,tikki,2048,192,3,2.395956,2.229708,385
4580,printf,2048,192,19,0.813217,0.646571,385
4581,printf,2048,128,4,2.107373,1.940949,1496
4582,extrae,2048,192,8,1.198787,1.034874,385
4583,oot,2048,64,1,6.758162,6.591825,11440
4584,empty,2048,64,17,0.668674,0.502525,11440
4585,tikki,2048,256,5,2.057766,1.890965,204
4586,extrae,2048,192,5,1.575411,1.411398,385
4587,empty,2048,192,20,0.814013,0.647058,385
4588,empty,2048,192,18,0.835498,0.668404,385
4589,scorep,2048,64,12,0.827485,0.659279,11440
459,void,2048,64,2,3.559001,3.392369,11440
4590,scorep,2048,64,10,0.944340,0.777921,11440
4591,empty,2048,128,15,0.802861,0.636256,1496
4592,scorep,2048,128,24,0.655377,0.485258,1496
4593,tikki,2048,256,19,1.314454,1.133511,204
4594,extrae,2048,64,18,0.719801,0.554709,11440
4595,oot,2048,128,17,0.758776,0.593218,1496
4596,tikki,2048,128,24,0.702288,0.535630,1496
4597,tikki,2048,128,21,0.741047,0.572863,1496
4598,printf,2048,256,16,1.185960,1.017427,204
4599,oot,2048,64,11,0.871706,0.705436,11440
46,tikki,2048,128,8,1.288403,1.121245,1496
460,scorep,2048,128,19,0.746175,0.576084,1496
4600,oot,2048,192,8,1.178016,1.011049,385
4601,tikki,2048,256,14,1.251179,1.083133,204
4602,empty,2048,64,16,0.676268,0.505219,11440
4603,tikki,2048,256,15,1.249769,1.082023,204
4604,tikki,2048,192,19,0.871547,0.704608,385
4605,void,2048,256,7,1.667282,1.499578,204
4606,printf,2048,192,22,0.788962,0.621081,385
4607,oot,2048,256,8,1.558201,1.391847,204
4608,empty,2048,256,1,7.903579,7.737033,204
4609,void,2048,256,17,1.231883,1.065221,204
461,printf,2048,64,20,0.622652,0.455840,11440
4610,empty,2048,256,18,1.272532,1.106447,204
4611,empty,2048,64,24,0.549490,0.382374,11440
4612,scorep,2048,256,22,1.247553,1.080019,204
4613,oot,2048,256,23,1.236218,1.070204,204
4614,extrae,2048,192,4,1.854208,1.690440,385
4615,tikki,2048,192,24,0.836145,0.668313,385
4616,void,2048,256,22,1.238600,1.072241,204
4617,extrae,2048,128,1,7.668877,7.504686,1496
4618,oot,2048,256,9,1.443612,1.277411,204
4619,scorep,2048,256,8,1.566437,1.395627,204
462,empty,2048,128,18,0.768067,0.601696,1496
4620,void,2048,192,15,0.864143,0.649216,385
4621,extrae,2048,128,4,2.112832,1.947655,1496
4622,empty,2048,192,21,0.805796,0.639686,385
4623,scorep,2048,192,14,0.855054,0.684239,385
4624,empty,2048,192,24,0.770916,0.604300,385
4625,void,2048,256,15,1.175127,1.008254,204
4626,extrae,2048,256,6,1.876009,1.711274,204
4627,empty,2048,64,2,3.594462,3.427259,11440
4628,printf,2048,192,9,1.091776,0.925435,385
4629,void,2048,64,11,0.873874,0.706582,11440
463,void,2048,128,16,0.762006,0.595486,1496
4630,void,2048,64,16,0.663006,0.495526,11440
4631,extrae,2048,64,16,0.721044,0.557203,11440
4632,oot,2048,256,19,1.250767,1.084059,204
4633,empty,2048,256,10,1.376618,1.210263,204
4634,empty,2048,64,20,0.620835,0.453958,11440
4635,scorep,2048,192,24,0.776860,0.609035,385
4636,printf,2048,64,6,1.410770,1.243167,11440
4637,extrae,2048,256,18,1.301011,1.136249,204
4638,scorep,2048,64,8,1.107385,0.937916,11440
4639,tikki,2048,128,12,0.979588,0.812142,1496
464,tikki,2048,256,6,1.920077,1.753347,204
4640,oot,2048,192,23,0.774145,0.605945,385
4641,empty,2048,192,7,1.273347,1.106544,385
4642,extrae,2048,64,8,1.117965,0.953773,11440
4643,tikki,2048,64,10,0.984825,0.819047,11440
4644,extrae,2048,192,23,0.907612,0.734497,385
4645,empty,2048,256,12,1.302806,1.135972,204
4646,printf,2048,128,2,3.943942,3.776437,1496
4647,tikki,2048,256,10,1.441551,1.272210,204
4648,scorep,2048,64,13,0.776188,0.606329,11440
4649,void,2048,192,11,0.971126,0.805335,385
465,printf,2048,192,15,0.818552,0.652183,385
4650,scorep,2048,64,14,0.728646,0.560521,11440
4651,empty,2048,64,23,0.566564,0.399183,11440
4652,tikki,2048,64,2,3.641446,3.474860,11440
4653,oot,2048,128,9,1.131609,0.964537,1496
4654,tikki,2048,256,17,1.290276,1.122696,204
4655,oot,2048,64,20,0.621289,0.453958,11440
4656,empty,2048,64,14,0.733825,0.567511,11440
4657,tikki,2048,192,17,0.864132,0.695806,385
4658,tikki,2048,192,21,0.836044,0.669765,385
4659,scorep,2048,64,11,0.875924,0.707152,11440
466,oot,2048,128,4,2.077172,1.910875,1496
4660,printf,2048,128,21,0.700814,0.533035,1496
4661,empty,2048,192,12,0.934557,0.766637,385
4662,scorep,2048,64,23,0.576962,0.406501,11440
4663,printf,2048,128,15,0.802392,0.635839,1496
4664,void,2048,128,3,2.714413,2.548125,1496
4665,scorep,2048,256,24,1.257028,1.069680,204
4666,oot,2048,256,2,4.152592,3.986045,204
4667,extrae,2048,128,2,3.960104,3.795407,1496
4668,oot,2048,256,3,2.918104,2.752650,204
4669,empty,2048,64,18,0.666863,0.501088,11440
467,tikki,2048,256,8,1.604347,1.436830,204
4670,void,2048,128,20,0.724117,0.556167,1496
4671,oot,2048,192,7,1.271653,1.105017,385
4672,tikki,2048,64,17,0.709514,0.542601,11440
4673,tikki,2048,192,5,1.617967,1.450697,385
4674,extrae,2048,64,5,1.616813,1.452818,11440
4675,extrae,2048,64,4,1.939225,1.775186,11440
4676,oot,2048,64,21,0.600264,0.434775,11440
4677,tikki,2048,128,1,7.710119,7.543676,1496
4678,void,2048,128,10,1.060639,0.894057,1496
4679,printf,2048,128,14,0.838097,0.671502,1496
468,void,2048,128,4,2.092447,1.925955,1496
4680,void,2048,192,18,0.833171,0.665992,385
4681,tikki,2048,64,22,0.631431,0.465013,11440
4682,extrae,2048,128,21,0.820515,0.648691,1496
4683,oot,2048,256,14,1.192706,1.025824,204
4684,scorep,2048,64,24,0.562717,0.392830,11440
4685,void,2048,256,20,1.241891,1.075238,204
4686,oot,2048,128,20,0.723757,0.556897,1496
4687,printf,2048,192,2,3.365222,3.198180,385
4688,oot,2048,192,5,1.573671,1.406797,385
4689,tikki,2048,192,12,0.990310,0.823289,385
469,tikki,2048,64,13,0.830863,0.664680,11440
4690,empty,2048,192,11,1.023617,0.808645,385
4691,scorep,2048,256,2,4.150930,3.982268,204
4692,extrae,2048,64,19,0.701403,0.538604,11440
4693,oot,2048,192,21,0.796279,0.629931,385
4694,empty,2048,64,8,1.092677,0.925424,11440
4695,void,2048,64,17,0.658898,0.490807,11440
4696,void,2048,256,9,1.445097,1.278026,204
4697,printf,2048,192,13,0.896545,0.729878,385
4698,extrae,2048,256,2,4.149968,3.985739,204
4699,oot,2048,192,22,0.796730,0.631000,385
47,tikki,2048,256,14,1.243881,1.076225,204
470,oot,2048,64,20,0.618827,0.451922,11440
4700,scorep,2048,192,13,0.887586,0.718693,385
4701,void,2048,256,24,1.239616,1.072547,204
4702,void,2048,128,9,1.138380,0.971447,1496
