run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
1,extrae,10000,500,7,1.285810,0.736291,4000
10,tikki,10000,250,10,1.181379,0.636350,16000
100,empty,10000,1000,3,2.095473,1.547337,1000
1000,scorep,10000,250,13,1.117094,0.564452,16000
1001,tikki,10000,1000,17,1.169799,0.623380,1000
1002,void,10000,1000,1,4.868477,4.323653,1000
1003,empty,10000,250,24,1.108148,0.568202,16000
1004,printf,10000,500,17,1.109557,0.563759,4000
1005,empty,10000,500,5,1.498756,0.950075,4000
1006,extrae,10000,250,7,1.330334,0.780587,16000
1007,empty,10000,1000,12,1.119679,0.574074,1000
1008,empty,10000,250,22,1.114387,0.566716,16000
1009,void,10000,1000,2,2.879911,2.334331,1000
101,oot,10000,2000,9,1.197919,0.649236,250
1010,extrae,10000,1000,24,1.214123,0.668477,1000
1011,tikki,10000,500,11,1.149600,0.603190,4000
1012,void,10000,1000,8,1.181605,0.632247,1000
1013,extrae,10000,1000,10,1.156575,0.609423,1000
1014,scorep,10000,250,21,1.111613,0.564517,16000
1015,extrae,10000,2000,12,1.229185,0.685837,250
1016,scorep,10000,2000,18,1.242075,0.695022,250
1017,empty,10000,500,11,1.129299,0.591314,4000
1018,printf,10000,2000,6,1.391746,0.849432,250
1019,extrae,10000,1000,22,1.205265,0.660226,1000
102,void,10000,500,5,1.492418,0.948407,4000
1020,extrae,10000,1000,2,2.891764,2.340350,1000
1021,printf,10000,2000,24,1.252640,0.703680,250
1022,extrae,10000,2000,9,1.223122,0.680127,250
1023,printf,10000,250,10,1.117098,0.574723,16000
1024,tikki,10000,2000,6,1.442083,0.894616,250
1025,printf,10000,250,4,1.683159,1.139079,16000
1026,void,10000,250,3,2.101343,1.550887,16000
1027,printf,10000,250,23,1.118212,0.570186,16000
1028,extrae,10000,2000,21,1.323454,0.778586,250
1029,extrae,10000,250,18,1.182045,0.635256,16000
103,printf,10000,1000,13,1.113397,0.565179,1000
1030,extrae,10000,500,19,1.171765,0.623621,4000
1031,void,10000,2000,2,2.861821,2.314939,250
1032,oot,10000,500,8,1.187474,0.642258,4000
1033,tikki,10000,2000,24,1.315736,0.769044,250
1034,void,10000,250,4,1.681058,1.135020,16000
1035,tikki,10000,2000,19,1.273880,0.730456,250
1036,printf,10000,1000,6,1.358315,0.814627,1000
1037,extrae,10000,250,13,1.148668,0.605024,16000
1038,printf,10000,2000,9,1.214821,0.675033,250
1039,empty,10000,2000,20,1.240098,0.692821,250
104,scorep,10000,1000,6,1.376631,0.824694,1000
1040,tikki,10000,250,13,1.148050,0.604702,16000
1041,void,10000,500,5,1.495422,0.950592,4000
1042,scorep,10000,500,8,1.191072,0.643071,4000
1043,empty,10000,500,23,1.110775,0.560965,4000
1044,oot,10000,2000,17,1.230930,0.683417,250
1045,tikki,10000,2000,22,1.292672,0.746316,250
1046,empty,10000,1000,17,1.121843,0.575808,1000
1047,oot,10000,250,16,1.116817,0.569085,16000
1048,scorep,10000,250,24,1.121677,0.571052,16000
1049,extrae,10000,2000,16,1.264907,0.719601,250
105,oot,10000,250,15,1.113672,0.565644,16000
1050,empty,10000,1000,21,1.125065,0.582156,1000
1051,empty,10000,250,5,1.483455,0.937650,16000
1052,printf,10000,1000,14,1.122734,0.574298,1000
1053,tikki,10000,2000,21,1.283552,0.749128,250
1054,extrae,10000,250,1,4.837618,4.294855,16000
1055,printf,10000,1000,8,1.172526,0.634196,1000
1056,printf,10000,2000,2,2.794678,2.245766,250
1057,oot,10000,2000,6,1.412421,0.866339,250
1058,void,10000,250,12,1.117519,0.571279,16000
1059,scorep,10000,2000,4,1.767082,1.218950,250
106,extrae,10000,2000,21,1.309499,0.763923,250
1060,printf,10000,2000,19,1.235015,0.693877,250
1061,printf,10000,500,24,1.106913,0.563533,4000
1062,empty,10000,1000,23,1.136888,0.585487,1000
1063,printf,10000,1000,10,1.118815,0.575625,1000
1064,tikki,10000,500,7,1.303073,0.759420,4000
1065,tikki,10000,500,5,1.540346,0.991148,4000
1066,empty,10000,2000,24,1.251591,0.708734,250
1067,printf,10000,1000,3,2.121259,1.578813,1000
1068,void,10000,250,20,1.115574,0.569493,16000
1069,scorep,10000,500,12,1.120370,0.571161,4000
107,scorep,10000,2000,13,1.197220,0.648546,250
1070,printf,10000,250,15,1.109550,0.562166,16000
1071,oot,10000,500,3,2.110125,1.564497,4000
1072,printf,10000,500,15,1.101978,0.558135,4000
1073,empty,10000,2000,1,4.826528,4.277166,250
1074,oot,10000,250,4,1.678899,1.139552,16000
1075,void,10000,2000,14,1.205455,0.655000,250
1076,extrae,10000,500,5,1.513783,0.968541,4000
1077,void,10000,1000,11,1.111846,0.568474,1000
1078,tikki,10000,1000,13,1.155013,0.610149,1000
1079,empty,10000,2000,16,1.212286,0.667323,250
108,oot,10000,500,6,1.364443,0.819164,4000
1080,oot,10000,1000,2,2.880776,2.335835,1000
1081,scorep,10000,2000,8,1.262172,0.712165,250
1082,extrae,10000,500,13,1.143302,0.601189,4000
1083,extrae,10000,2000,5,1.526984,0.982024,250
1084,printf,10000,2000,7,1.313247,0.767068,250
1085,tikki,10000,2000,10,1.241388,0.698813,250
1086,empty,10000,500,20,1.107173,0.564743,4000
1087,scorep,10000,250,8,1.191413,0.638773,16000
1088,void,10000,1000,5,1.488712,0.940695,1000
1089,extrae,10000,250,4,1.752710,1.212371,16000
109,scorep,10000,1000,3,2.095586,1.545287,1000
1090,scorep,10000,500,16,1.115687,0.566238,4000
1091,scorep,10000,250,18,1.122301,0.569432,16000
1092,extrae,10000,250,22,1.203826,0.656906,16000
1093,extrae,10000,250,8,1.247415,0.700548,16000
1094,printf,10000,2000,22,1.250107,0.703075,250
1095,void,10000,500,7,1.257079,0.714647,4000
1096,empty,10000,1000,7,1.262340,0.713375,1000
1097,printf,10000,1000,11,1.108504,0.562147,1000
1098,printf,10000,1000,21,1.125582,0.579205,1000
1099,tikki,10000,250,9,1.178135,0.632704,16000
11,extrae,10000,2000,16,1.269682,0.720085,250
110,tikki,10000,500,10,1.173231,0.616049,4000
1100,void,10000,250,22,1.117293,0.566223,16000
1101,extrae,10000,500,24,1.193272,0.646249,4000
1102,empty,10000,1000,13,1.114282,0.565624,1000
1103,printf,10000,250,7,1.252650,0.707934,16000
1104,oot,10000,1000,5,1.486356,0.936602,1000
1105,extrae,10000,1000,11,1.138212,0.594096,1000
1106,void,10000,1000,18,1.124894,0.579971,1000
1107,oot,10000,1000,10,1.118934,0.575538,1000
1108,oot,10000,250,19,1.109419,0.562020,16000
1109,tikki,10000,250,4,1.737139,1.191450,16000
111,printf,10000,2000,4,1.706072,1.155119,250
1110,empty,10000,2000,11,1.180893,0.637395,250
1111,oot,10000,250,1,4.812126,4.267525,16000
1112,printf,10000,1000,23,1.122191,0.582115,1000
1113,printf,10000,500,19,1.104105,0.560870,4000
1114,oot,10000,250,9,1.132692,0.585458,16000
1115,tikki,10000,2000,11,1.226791,0.683429,250
1116,printf,10000,2000,4,1.697640,1.146663,250
1117,printf,10000,500,22,1.105350,0.563126,4000
1118,extrae,10000,1000,13,1.155013,0.610014,1000
1119,scorep,10000,2000,22,1.256670,0.709014,250
112,printf,10000,2000,6,1.411740,0.865897,250
1120,void,10000,1000,13,1.113875,0.568319,1000
1121,scorep,10000,1000,13,1.120682,0.570040,1000
1122,tikki,10000,500,22,1.157666,0.611595,4000
1123,printf,10000,2000,20,1.256882,0.707658,250
1124,tikki,10000,2000,15,1.240895,0.694755,250
1125,void,10000,2000,1,4.814009,4.271076,250
1126,empty,10000,250,13,1.096922,0.553160,16000
1127,void,10000,500,11,1.103045,0.557853,4000
1128,tikki,10000,500,24,1.163107,0.612136,4000
1129,oot,10000,1000,20,1.137685,0.585525,1000
113,extrae,10000,1000,11,1.145161,0.600944,1000
1130,oot,10000,1000,9,1.129489,0.583484,1000
1131,tikki,10000,500,23,1.161894,0.615307,4000
1132,tikki,10000,1000,1,5.629206,5.080686,1000
1133,extrae,10000,500,21,1.174411,0.634003,4000
1134,oot,10000,250,23,1.116038,0.565619,16000
1135,extrae,10000,250,12,1.160030,0.613703,16000
1136,tikki,10000,1000,8,1.229035,0.680213,1000
1137,printf,10000,1000,17,1.119793,0.572426,1000
1138,printf,10000,250,14,1.110359,0.566322,16000
1139,oot,10000,500,6,1.365774,0.818727,4000
114,printf,10000,250,14,1.114776,0.569846,16000
1140,extrae,10000,1000,21,1.200462,0.652256,1000
1141,void,10000,500,22,1.108245,0.564091,4000
1142,tikki,10000,500,4,1.736138,1.186024,4000
1143,oot,10000,250,12,1.119842,0.569376,16000
1144,extrae,10000,1000,23,1.206856,0.660410,1000
1145,tikki,10000,250,18,1.161876,0.616326,16000
1146,oot,10000,1000,1,4.876606,4.329919,1000
1147,extrae,10000,1000,7,1.266235,0.727190,1000
1148,printf,10000,500,2,2.939938,2.394935,4000
1149,tikki,10000,250,22,1.174173,0.619706,16000
115,extrae,10000,2000,4,1.693639,1.146621,250
1150,empty,10000,250,23,1.114879,0.567968,16000
1151,oot,10000,1000,24,1.138112,0.590269,1000
1152,void,10000,500,3,2.108445,1.562415,4000
1153,empty,10000,500,18,1.107496,0.562630,4000
1154,empty,10000,1000,9,1.129091,0.578611,1000
1155,scorep,10000,2000,13,1.196566,0.648133,250
1156,extrae,10000,500,17,1.162481,0.617218,4000
1157,tikki,10000,250,12,1.159491,0.612631,16000
1158,extrae,10000,250,15,1.161628,0.619213,16000
1159,scorep,10000,2000,11,1.193696,0.646555,250
116,scorep,10000,250,10,1.115082,0.570696,16000
1160,void,10000,2000,13,1.189298,0.645151,250
1161,void,10000,1000,7,1.259692,0.713657,1000
1162,tikki,10000,1000,14,1.164543,0.619868,1000
1163,empty,10000,500,7,1.258511,0.709878,4000
1164,extrae,10000,2000,10,1.226152,0.676479,250
1165,extrae,10000,2000,23,1.330277,0.787832,250
1166,extrae,10000,2000,2,2.887109,2.340334,250
1167,oot,10000,250,21,1.114741,0.566839,16000
1168,printf,10000,2000,15,1.203696,0.657939,250
1169,extrae,10000,2000,3,2.088301,1.542064,250
117,empty,10000,250,4,1.693781,1.152454,16000
1170,oot,10000,2000,10,1.191178,0.645420,250
1171,void,10000,1000,14,1.114693,0.572162,1000
1172,void,10000,1000,6,1.360450,0.814381,1000
1173,extrae,10000,1000,5,1.490919,0.944803,1000
1174,tikki,10000,1000,15,1.159835,0.615476,1000
1175,tikki,10000,2000,18,1.283641,0.738840,250
1176,empty,10000,2000,13,1.184169,0.642988,250
1177,extrae,10000,250,2,3.158651,2.612493,16000
1178,extrae,10000,2000,18,1.305719,0.751957,250
1179,void,10000,1000,10,1.120470,0.577707,1000
118,extrae,10000,500,15,1.151657,0.608517,4000
1180,void,10000,500,16,1.112099,0.564572,4000
1181,scorep,10000,1000,1,4.891414,4.341769,1000
1182,oot,10000,2000,20,1.237013,0.694972,250
1183,printf,10000,2000,21,1.246943,0.702518,250
1184,oot,10000,1000,8,1.177429,0.633408,1000
1185,printf,10000,1000,18,1.130978,0.581633,1000
1186,empty,10000,2000,23,1.241611,0.697443,250
1187,empty,10000,500,22,1.111733,0.563647,4000
1188,extrae,10000,250,10,1.168979,0.622212,16000
1189,empty,10000,1000,18,1.126848,0.579910,1000
119,empty,10000,250,5,1.501413,0.953017,16000
1190,oot,10000,2000,9,1.196949,0.653275,250
1191,scorep,10000,1000,4,1.681651,1.138565,1000
1192,extrae,10000,1000,3,2.053016,1.506862,1000
1193,printf,10000,2000,23,1.254725,0.710696,250
1194,empty,10000,2000,10,1.199202,0.656546,250
1195,scorep,10000,250,10,1.124581,0.576476,16000
1196,void,10000,250,14,1.112132,0.562163,16000
1197,extrae,10000,250,3,2.195487,1.649258,16000
1198,empty,10000,500,15,1.103486,0.560453,4000
1199,empty,10000,1000,15,1.121383,0.572095,1000
12,printf,10000,2000,3,2.118220,1.569600,250
120,empty,10000,250,16,1.113527,0.567103,16000
1200,oot,10000,500,1,4.938000,4.395673,4000
1201,scorep,10000,1000,22,1.132216,0.588979,1000
1202,printf,10000,500,16,1.108265,0.564437,4000
1203,scorep,10000,2000,20,1.261860,0.711316,250
1204,void,10000,250,23,1.112099,0.567230,16000
1205,oot,10000,2000,5,1.528049,0.981148,250
1206,scorep,10000,2000,6,1.398691,0.850497,250
1207,empty,10000,2000,14,1.201465,0.655872,250
1208,oot,10000,500,2,2.940305,2.397052,4000
1209,scorep,10000,500,22,1.124176,0.566924,4000
121,void,10000,2000,2,2.804987,2.258451,250
1210,printf,10000,1000,7,1.258790,0.710422,1000
1211,void,10000,2000,24,1.257084,0.710624,250
1212,void,10000,500,20,1.104027,0.561025,4000
1213,oot,10000,2000,22,1.249063,0.698179,250
1214,oot,10000,1000,12,1.118446,0.575403,1000
1215,empty,10000,2000,2,2.788187,2.243553,250
1216,tikki,10000,250,19,1.171420,0.625696,16000
1217,empty,10000,250,2,2.908750,2.362609,16000
1218,empty,10000,2000,9,1.216766,0.665843,250
1219,empty,10000,2000,6,1.392572,0.847561,250
122,empty,10000,500,13,1.104546,0.559542,4000
1220,scorep,10000,2000,10,1.194074,0.645093,250
1221,tikki,10000,500,6,1.408702,0.866714,4000
1222,tikki,10000,1000,9,1.191695,0.644167,1000
1223,void,10000,2000,12,1.192397,0.648917,250
1224,void,10000,250,24,1.114407,0.572058,16000
1225,tikki,10000,1000,24,1.181675,0.636195,1000
1226,tikki,10000,1000,23,1.177248,0.631921,1000
1227,empty,10000,500,10,1.121428,0.576953,4000
1228,void,10000,2000,22,1.247632,0.702907,250
1229,extrae,10000,2000,8,1.272381,0.726993,250
123,empty,10000,1000,15,1.122112,0.571277,1000
1230,tikki,10000,500,13,1.154960,0.610130,4000
1231,empty,10000,500,19,1.104927,0.559399,4000
1232,scorep,10000,1000,23,1.135924,0.584682,1000
1233,printf,10000,500,1,4.948156,4.402869,4000
1234,empty,10000,1000,22,1.127191,0.586718,1000
1235,oot,10000,250,18,1.112370,0.568509,16000
1236,oot,10000,1000,21,1.131065,0.585970,1000
1237,scorep,10000,250,15,1.112466,0.565933,16000
1238,oot,10000,1000,6,1.356596,0.811173,1000
1239,extrae,10000,500,10,1.157251,0.608595,4000
124,empty,10000,1000,5,1.474809,0.928414,1000
1240,void,10000,2000,9,1.193944,0.647015,250
1241,printf,10000,250,20,1.114581,0.569787,16000
1242,scorep,10000,250,17,1.113361,0.563485,16000
1243,empty,10000,250,12,1.112628,0.568823,16000
1244,printf,10000,250,18,1.115202,0.568896,16000
1245,printf,10000,1000,12,1.123385,0.576584,1000
1246,printf,10000,2000,14,1.198785,0.651995,250
1247,tikki,10000,500,1,5.703239,5.159016,4000
1248,printf,10000,2000,5,1.514187,0.974216,250
1249,printf,10000,2000,10,1.199224,0.656793,250
125,void,10000,2000,12,1.198004,0.650490,250
1250,empty,10000,1000,20,1.129231,0.581657,1000
1251,oot,10000,2000,4,1.704811,1.160349,250
1252,printf,10000,2000,13,1.189629,0.645291,250
1253,scorep,10000,500,7,1.262696,0.716493,4000
1254,oot,10000,250,3,2.080737,1.537122,16000
1255,printf,10000,500,8,1.183382,0.639570,4000
1256,oot,10000,2000,13,1.194718,0.646228,250
1257,empty,10000,2000,21,1.247434,0.697048,250
1258,void,10000,2000,6,1.409497,0.866810,250
1259,empty,10000,2000,4,1.685357,1.140865,250
126,scorep,10000,1000,11,1.114993,0.565817,1000
1260,void,10000,2000,15,1.201679,0.658936,250
1261,extrae,10000,2000,1,4.806482,4.263349,250
1262,tikki,10000,1000,11,1.154232,0.613417,1000
1263,void,10000,500,2,2.947921,2.392879,4000
1264,tikki,10000,2000,1,5.554515,5.005629,250
1265,void,10000,500,19,1.104581,0.560018,4000
1266,scorep,10000,1000,3,2.096061,1.545897,1000
1267,extrae,10000,250,19,1.178187,0.632656,16000
1268,scorep,10000,2000,21,1.232195,0.684747,250
1269,oot,10000,250,24,1.119025,0.576115,16000
127,tikki,10000,2000,19,1.275406,0.725975,250
1270,oot,10000,1000,22,1.136221,0.586205,1000
1271,empty,10000,500,16,1.109089,0.563689,4000
1272,oot,10000,500,24,1.114200,0.565660,4000
1273,void,10000,2000,5,1.537065,0.990249,250
1274,scorep,10000,2000,3,2.126914,1.580993,250
1275,extrae,10000,2000,15,1.249280,0.704888,250
1276,extrae,10000,1000,14,1.162400,0.617437,1000
1277,oot,10000,1000,13,1.113741,0.569884,1000
1278,scorep,10000,1000,6,1.365272,0.816657,1000
1279,oot,10000,500,20,1.108426,0.563993,4000
128,empty,10000,2000,14,1.205919,0.657689,250
1280,extrae,10000,500,2,2.979497,2.427617,4000
1281,void,10000,2000,16,1.215569,0.665098,250
1282,printf,10000,250,3,2.122021,1.578440,16000
1283,oot,10000,2000,11,1.188661,0.644724,250
1284,oot,10000,500,18,1.107039,0.563624,4000
1285,extrae,10000,2000,17,1.278783,0.729472,250
1286,scorep,10000,2000,24,1.262526,0.713562,250
1287,extrae,10000,2000,6,1.427938,0.883772,250
1288,printf,10000,250,17,1.109818,0.565348,16000
1289,extrae,10000,1000,19,1.185657,0.642880,1000
129,tikki,10000,2000,24,1.298258,0.749745,250
1290,oot,10000,2000,18,1.238324,0.689680,250
1291,scorep,10000,250,16,1.116662,0.571136,16000
1292,scorep,10000,1000,18,1.130955,0.581693,1000
1293,printf,10000,1000,19,1.124899,0.578702,1000
1294,empty,10000,1000,5,1.477880,0.931667,1000
1295,empty,10000,500,12,1.111564,0.568921,4000
1296,extrae,10000,250,11,1.146990,0.604054,16000
1297,tikki,10000,2000,14,1.244565,0.699169,250
1298,printf,10000,250,22,1.095392,0.560386,16000
1299,void,10000,2000,17,1.227795,0.685303,250
13,extrae,10000,1000,7,1.274001,0.730724,1000
130,extrae,10000,500,14,1.159268,0.609278,4000
1300,oot,10000,1000,11,1.110952,0.567937,1000
1301,empty,10000,250,14,1.108635,0.566126,16000
1302,tikki,10000,250,5,1.534544,0.986692,16000
1303,tikki,10000,2000,12,1.232482,0.686975,250
1304,void,10000,1000,17,1.119413,0.575828,1000
1305,empty,10000,250,17,1.112775,0.563641,16000
1306,tikki,10000,500,9,1.176022,0.629744,4000
1307,tikki,10000,1000,20,1.190288,0.643946,1000
1308,scorep,10000,500,17,1.109903,0.562707,4000
1309,oot,10000,2000,16,1.216129,0.668814,250
131,oot,10000,250,18,1.113378,0.567069,16000
1310,tikki,10000,1000,18,1.186684,0.643919,1000
1311,scorep,10000,2000,16,1.213786,0.661981,250
1312,scorep,10000,2000,1,4.829842,4.280967,250
1313,extrae,10000,2000,24,1.327523,0.789031,250
1314,oot,10000,2000,23,1.246272,0.701948,250
1315,void,10000,500,6,1.357778,0.815647,4000
1316,tikki,10000,500,3,2.152077,1.608967,4000
1317,printf,10000,1000,4,1.677986,1.130185,1000
1318,scorep,10000,1000,15,1.119067,0.569781,1000
1319,oot,10000,500,7,1.264210,0.717365,4000
132,printf,10000,1000,3,2.091107,1.545018,1000
1320,scorep,10000,250,14,1.118745,0.569967,16000
1321,void,10000,500,12,1.118329,0.573582,4000
1322,scorep,10000,500,10,1.127117,0.573214,4000
1323,extrae,10000,500,22,1.181438,0.632268,4000
1324,scorep,10000,250,7,1.261977,0.711150,16000
1325,tikki,10000,1000,7,1.304637,0.759693,1000
1326,extrae,10000,1000,4,1.684301,1.139557,1000
1327,empty,10000,500,3,2.146388,1.601568,4000
1328,oot,10000,500,9,1.134223,0.587023,4000
1329,printf,10000,2000,17,1.233769,0.685824,250
133,oot,10000,1000,15,1.117250,0.570813,1000
1330,printf,10000,2000,11,1.181498,0.638700,250
1331,printf,10000,250,11,1.102987,0.559905,16000
1332,printf,10000,500,14,1.108985,0.564757,4000
1333,empty,10000,250,9,1.136991,0.581675,16000
1334,scorep,10000,500,11,1.111270,0.562365,4000
1335,printf,10000,500,11,1.107522,0.558869,4000
1336,printf,10000,500,21,1.112231,0.562070,4000
1337,extrae,10000,250,16,1.177541,0.631377,16000
1338,extrae,10000,500,16,1.155166,0.612057,4000
1339,scorep,10000,500,23,1.114428,0.563772,4000
134,tikki,10000,2000,9,1.251270,0.706724,250
1340,tikki,10000,500,8,1.236412,0.689416,4000
1341,tikki,10000,500,14,1.172091,0.622928,4000
1342,scorep,10000,500,14,1.121847,0.569013,4000
1343,void,10000,250,2,2.862760,2.316281,16000
1344,empty,10000,500,8,1.189759,0.641927,4000
1345,tikki,10000,500,1,5.703234,5.152998,4000
1346,void,10000,500,22,1.103140,0.563139,4000
1347,printf,10000,250,1,4.848357,4.294051,16000
1348,void,10000,1000,3,2.082742,1.542855,1000
1349,empty,10000,2000,17,1.233321,0.686886,250
135,extrae,10000,2000,1,4.804858,4.260429,250
1350,scorep,10000,1000,23,1.136204,0.586597,1000
1351,printf,10000,500,24,1.109026,0.564602,4000
1352,empty,10000,250,22,1.113288,0.567790,16000
1353,void,10000,500,2,2.946151,2.397794,4000
1354,oot,10000,500,23,1.113231,0.564091,4000
1355,printf,10000,1000,4,1.684073,1.135765,1000
1356,tikki,10000,1000,3,2.104463,1.560475,1000
1357,oot,10000,2000,9,1.203697,0.656461,250
1358,void,10000,2000,14,1.199373,0.657030,250
1359,empty,10000,500,19,1.106916,0.561642,4000
136,extrae,10000,500,13,1.144006,0.600887,4000
1360,empty,10000,2000,13,1.191808,0.644463,250
1361,extrae,10000,250,5,1.555831,1.012628,16000
1362,void,10000,250,11,1.098239,0.552567,16000
1363,printf,10000,2000,20,1.249143,0.705460,250
1364,empty,10000,500,24,1.109875,0.564615,4000
1365,empty,10000,250,24,1.115092,0.567135,16000
1366,printf,10000,250,3,2.103740,1.557772,16000
1367,scorep,10000,500,8,1.192790,0.642657,4000
1368,tikki,10000,1000,17,1.160823,0.615756,1000
1369,oot,10000,1000,11,1.110586,0.564320,1000
137,extrae,10000,250,9,1.192154,0.643715,16000
1370,printf,10000,2000,6,1.407284,0.862603,250
1371,tikki,10000,1000,14,1.160689,0.612001,1000
1372,scorep,10000,250,24,1.117552,0.570397,16000
1373,void,10000,2000,22,1.252738,0.706825,250
1374,oot,10000,500,8,1.188813,0.643061,4000
1375,scorep,10000,2000,1,4.831017,4.279001,250
1376,void,10000,250,1,4.818257,4.276347,16000
1377,tikki,10000,1000,9,1.161884,0.624971,1000
1378,void,10000,2000,13,1.191477,0.645707,250
1379,empty,10000,250,20,1.110255,0.566588,16000
138,printf,10000,500,19,1.110454,0.560598,4000
1380,printf,10000,250,22,1.109674,0.565010,16000
1381,extrae,10000,500,18,1.171187,0.623848,4000
1382,tikki,10000,2000,9,1.245941,0.700743,250
1383,oot,10000,500,20,1.107072,0.564384,4000
1384,oot,10000,1000,6,1.357399,0.808631,1000
1385,extrae,10000,2000,12,1.229376,0.684212,250
1386,scorep,10000,1000,18,1.125198,0.578643,1000
1387,oot,10000,1000,17,1.125821,0.577659,1000
1388,void,10000,250,17,1.110701,0.565871,16000
1389,oot,10000,1000,2,2.873535,2.325789,1000
139,oot,10000,1000,12,1.132232,0.576106,1000
1390,oot,10000,1000,12,1.121062,0.571980,1000
1391,oot,10000,2000,14,1.199566,0.656625,250
1392,scorep,10000,250,17,1.111729,0.567486,16000
1393,printf,10000,1000,14,1.118122,0.570985,1000
1394,void,10000,1000,18,1.125595,0.581124,1000
1395,empty,10000,1000,1,4.856246,4.311417,1000
1396,printf,10000,1000,19,1.119763,0.580424,1000
1397,extrae,10000,2000,22,1.328038,0.777492,250
1398,tikki,10000,500,21,1.147866,0.606831,4000
1399,printf,10000,2000,11,1.192766,0.641040,250
14,printf,10000,500,24,1.112509,0.564766,4000
140,void,10000,1000,20,1.132584,0.580735,1000
1400,empty,10000,1000,12,1.117365,0.573611,1000
1401,oot,10000,1000,22,1.132936,0.586459,1000
1402,oot,10000,2000,12,1.189699,0.645577,250
1403,printf,10000,500,22,1.107110,0.563388,4000
1404,printf,10000,500,11,1.109535,0.561566,4000
1405,oot,10000,500,9,1.137971,0.590085,4000
1406,scorep,10000,500,17,1.112117,0.561235,4000
1407,printf,10000,1000,11,1.111734,0.566094,1000
1408,printf,10000,1000,17,1.124834,0.579444,1000
1409,tikki,10000,1000,12,1.161696,0.617512,1000
141,tikki,10000,250,3,2.192086,1.642913,16000
1410,tikki,10000,250,23,1.162855,0.616918,16000
1411,void,10000,2000,5,1.524847,0.980680,250
1412,scorep,10000,2000,13,1.193320,0.645296,250
1413,empty,10000,2000,11,1.177099,0.635151,250
1414,printf,10000,1000,6,1.356360,0.813111,1000
1415,oot,10000,500,12,1.117437,0.568414,4000
1416,oot,10000,2000,8,1.256937,0.709632,250
1417,scorep,10000,1000,3,2.061487,1.515871,1000
1418,oot,10000,250,16,1.132309,0.561705,16000
1419,oot,10000,2000,13,1.185232,0.641497,250
142,scorep,10000,1000,18,1.137159,0.583328,1000
1420,oot,10000,250,2,2.862667,2.321888,16000
1421,printf,10000,250,16,1.118013,0.567647,16000
1422,printf,10000,2000,4,1.680630,1.133329,250
1423,oot,10000,250,12,1.117913,0.572670,16000
1424,printf,10000,2000,1,4.821564,4.277659,250
1425,oot,10000,500,21,1.097742,0.560256,4000
1426,printf,10000,500,7,1.257362,0.712424,4000
1427,scorep,10000,500,11,1.110483,0.557506,4000
1428,tikki,10000,2000,12,1.252588,0.702201,250
1429,printf,10000,500,16,1.104768,0.560724,4000
143,void,10000,1000,21,1.130411,0.584174,1000
1430,void,10000,250,23,1.116447,0.569687,16000
1431,empty,10000,500,1,4.925065,4.382626,4000
1432,oot,10000,500,7,1.256259,0.716234,4000
1433,extrae,10000,500,4,1.694532,1.148020,4000
1434,scorep,10000,250,11,1.105147,0.553083,16000
1435,printf,10000,500,15,1.103892,0.558840,4000
1436,oot,10000,250,13,1.107558,0.561677,16000
1437,scorep,10000,1000,17,1.125550,0.578184,1000
1438,oot,10000,500,11,1.104926,0.560457,4000
1439,void,10000,250,2,2.844640,2.297365,16000
144,tikki,10000,1000,14,1.162562,0.616220,1000
1440,scorep,10000,250,19,1.115394,0.564400,16000
1441,empty,10000,250,16,1.114748,0.565715,16000
1442,empty,10000,250,7,1.252447,0.706962,16000
1443,void,10000,250,3,2.124897,1.577101,16000
1444,empty,10000,1000,7,1.264032,0.715456,1000
1445,scorep,10000,1000,13,1.119998,0.572850,1000
1446,printf,10000,250,11,1.099576,0.554342,16000
1447,scorep,10000,2000,8,1.260625,0.712735,250
1448,scorep,10000,1000,6,1.359814,0.812374,1000
1449,scorep,10000,2000,11,1.191953,0.641562,250
145,tikki,10000,500,23,1.156961,0.606752,4000
1450,void,10000,1000,21,1.124821,0.580096,1000
1451,printf,10000,500,21,1.106717,0.559802,4000
1452,extrae,10000,500,7,1.280340,0.736852,4000
1453,empty,10000,2000,7,1.320498,0.775695,250
1454,printf,10000,2000,9,1.187716,0.644181,250
1455,scorep,10000,2000,4,1.719980,1.169342,250
1456,scorep,10000,250,21,1.117398,0.569282,16000
1457,empty,10000,250,19,1.108855,0.564617,16000
1458,void,10000,1000,9,1.127866,0.580334,1000
1459,empty,10000,250,9,1.124218,0.579091,16000
146,oot,10000,500,3,2.125036,1.575259,4000
1460,oot,10000,1000,20,1.125546,0.580473,1000
1461,void,10000,2000,15,1.198586,0.655042,250
1462,tikki,10000,2000,21,1.268514,0.726069,250
1463,void,10000,1000,23,1.131815,0.587251,1000
1464,printf,10000,250,9,1.123747,0.578571,16000
1465,empty,10000,250,14,1.106308,0.560449,16000
1466,empty,10000,250,21,1.108120,0.564201,16000
1467,oot,10000,500,2,2.935522,2.390415,4000
1468,void,10000,500,10,1.122035,0.572374,4000
1469,extrae,10000,1000,6,1.382874,0.831711,1000
147,oot,10000,1000,20,1.133185,0.584955,1000
1470,printf,10000,2000,13,1.190507,0.645543,250
1471,empty,10000,250,3,2.107126,1.565240,16000
1472,tikki,10000,500,6,1.409127,0.863724,4000
1473,void,10000,1000,24,1.140886,0.590025,1000
