timestamp, index, name, driver_version, utilization.gpu [%], memory.total [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.sm [MHz], clocks.current.memory [MHz]
2025/10/05 04:05:56.773, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.86 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:56.824, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.82 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:56.876, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.82 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:56.928, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.77 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:56.979, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.77 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.032, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.73 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.083, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.73 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.135, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.70 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.186, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.70 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.238, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.65 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.291, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.65 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.342, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.62 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.394, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.62 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.445, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.59 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.497, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.59 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.549, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.60 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.601, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.60 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.652, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.57 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.704, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.57 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.755, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.56 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.807, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.56 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.859, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.55 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.912, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.55 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:57.964, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.56 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.016, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.57 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.068, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.57 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.119, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.57 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.172, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.57 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.224, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.59 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.275, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.59 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.327, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.62 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.379, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.62 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.432, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.65 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.483, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.65 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.535, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.67 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.586, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.67 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.638, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.65 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.690, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.65 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.742, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.65 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.793, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.65 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.845, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.67 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.896, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.67 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:58.949, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.69 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.000, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.69 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.052, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.66 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.103, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.66 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.155, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.67 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.207, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.67 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.258, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.69 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.312, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.69 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.364, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.71 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.415, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.72 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.468, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.72 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.519, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.73 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.572, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.73 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.623, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.75 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.675, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.75 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.727, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.83 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.778, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.83 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.830, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.88 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.882, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.88 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.933, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.91 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:05:59.985, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.91 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.036, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.95 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.089, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.95 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.141, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.02 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.192, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.02 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.244, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.07 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.295, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.07 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.347, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.10 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.399, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.10 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.451, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.10 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.503, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.10 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.554, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.13 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.606, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.13 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.657, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.14 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.711, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.14 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.763, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.16 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.815, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.15 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.867, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.15 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.919, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.15 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:00.971, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.15 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.023, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.15 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.074, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.15 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.126, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.14 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.178, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.14 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.230, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.12 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.282, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.12 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.334, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.09 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.385, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.09 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.437, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.06 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.489, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.06 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.541, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.03 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.592, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 46.03 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.644, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.99 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.695, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.99 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.748, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.96 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.799, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.96 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.851, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.91 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.902, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.91 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:01.954, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.89 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.006, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.89 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.057, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.86 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.111, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.86 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.163, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.81 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.214, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.75 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.266, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.75 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.318, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.71 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.371, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.71 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.422, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.70 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.474, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.70 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.526, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.68 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.577, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.68 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.630, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.63 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.681, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.63 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.733, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.60 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.784, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.60 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.836, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.57 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.889, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.57 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.940, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.55 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:02.992, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.55 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.043, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.51 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.095, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.51 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.147, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.47 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.199, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.47 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.250, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.42 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.302, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.42 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.354, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.43 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.405, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.43 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.457, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.42 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.511, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.42 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.562, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.42 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.614, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.42 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.666, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.42 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.718, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.45 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.770, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.45 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.822, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.50 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.873, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.50 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.925, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.53 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:03.977, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.53 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:04.029, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.56 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:04.081, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.56 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
2025/10/05 04:06:04.132, 0, NVIDIA GeForce RTX 4090, 550.54.15, 0 %, 24564 MiB, 22677 MiB, 45.59 W, 40, 2610 MHz, 2610 MHz, 10251 MHz
