timestamp, index, name, driver_version, utilization.gpu [%], memory.total [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.sm [MHz], clocks.current.memory [MHz]
2025/10/05 04:30:55.759, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.11 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:55.812, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.11 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:55.862, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.11 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:55.912, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.19 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.043, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.20 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.093, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.20 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.143, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.20 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.193, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.23 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.244, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.23 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.294, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.344, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.480, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.530, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.580, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.631, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.28 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.681, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.28 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.731, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.31 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.781, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.31 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.832, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.31 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.883, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.25 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.933, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.25 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:56.983, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.033, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.083, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.26 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.133, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.26 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.184, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.26 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.234, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.26 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.284, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.26 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.334, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.26 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.384, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.25 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.434, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.25 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.484, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.535, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.24 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.585, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.635, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.685, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.735, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.785, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.836, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.886, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.936, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:57.986, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.036, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.086, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.136, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.187, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.237, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.287, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.337, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.387, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.437, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.487, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.538, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.22 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.588, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.638, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.688, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.738, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.789, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.839, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.889, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.939, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:58.989, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.039, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.090, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.140, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.190, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.240, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.290, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.340, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.390, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.441, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.491, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.541, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.78 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.591, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.80 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.641, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.80 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.691, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.80 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.741, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.80 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.792, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.80 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.842, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.80 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.892, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.80 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.942, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.80 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:30:59.992, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.87 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.042, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.87 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.093, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.96 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.143, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 53.96 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.193, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.04 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.243, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.04 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.293, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.11 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.343, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.11 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.393, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.16 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.444, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.16 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.494, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.20 W, 46, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.544, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.20 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.594, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.26 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.644, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.26 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.695, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.71 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.745, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.71 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.795, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.73 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.845, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.73 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.895, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.75 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.946, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.75 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:00.996, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 55.06 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.047, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 55.06 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.097, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 55.03 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.147, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 55.03 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.197, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 55.00 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.247, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 55.00 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.298, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.95 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.348, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.95 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.398, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.90 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.448, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.90 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.499, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.86 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.549, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.86 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.599, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.82 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.649, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.82 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.700, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.73 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.750, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.73 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.800, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.69 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.850, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.69 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.900, 0, NVIDIA GeForce RTX 4090, 545.23.08, 1 %, 24564 MiB, 22734 MiB, 54.63 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:01.951, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.63 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.001, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.60 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.051, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.60 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.101, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.58 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.151, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.58 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.201, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.56 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.252, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.56 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.302, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.54 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.352, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.54 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.402, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.54 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.452, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.54 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.502, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.51 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.552, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.51 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.603, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.51 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.653, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.51 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.703, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.53 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.753, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.53 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.803, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.53 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.853, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.53 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.903, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.53 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:02.954, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.53 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:03.004, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.53 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
2025/10/05 04:31:03.054, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22734 MiB, 54.53 W, 45, 2535 MHz, 2535 MHz, 10251 MHz
