timestamp,index,name,driver_version,utilization.gpu[],memory.total[],memory.used[],power.draw[],temperature.gpu,clocks.current.graphics[],clocks.current.sm[],clocks.current.memory[]
2025/10/0509:19:55.553,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.11,27,2580,2580,10251
2025/10/0509:19:55.603,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.12,27,2580,2580,10251
2025/10/0509:19:55.653,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.12,27,2580,2580,10251
2025/10/0509:19:55.703,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.11,27,2580,2580,10251
2025/10/0509:19:55.753,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.11,27,2580,2580,10251
2025/10/0509:19:55.804,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.06,27,2580,2580,10251
2025/10/0509:19:55.854,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.06,27,2580,2580,10251
2025/10/0509:19:55.904,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.14,27,2580,2580,10251
2025/10/0509:19:55.954,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.14,27,2580,2580,10251
2025/10/0509:19:56.005,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.24,27,2580,2580,10251
2025/10/0509:19:56.055,0,NVIDIAGeForceRTX4090,545.23.08,1,24564,22736,58.24,27,2580,2580,10251
2025/10/0509:19:56.105,0,NVIDIAGeForceRTX4090,545.23.08,1,24564,22736,58.33,27,2580,2580,10251
2025/10/0509:19:56.155,0,NVIDIAGeForceRTX4090,545.23.08,1,24564,22736,58.33,27,2580,2580,10251
2025/10/0509:19:56.206,0,NVIDIAGeForceRTX4090,545.23.08,1,24564,22736,58.43,27,2580,2580,10251
2025/10/0509:19:56.256,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.43,27,2580,2580,10251
2025/10/0509:19:56.306,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.49,27,2580,2580,10251
2025/10/0509:19:56.356,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.49,27,2580,2580,10251
2025/10/0509:19:56.406,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.52,27,2580,2580,10251
2025/10/0509:19:56.457,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.52,27,2580,2580,10251
2025/10/0509:19:56.507,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.42,27,2580,2580,10251
2025/10/0509:19:56.557,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.42,27,2580,2580,10251
2025/10/0509:19:56.607,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.26,27,2580,2580,10251
2025/10/0509:19:56.658,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.26,27,2580,2580,10251
2025/10/0509:19:56.708,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.25,27,2580,2580,10251
2025/10/0509:19:56.758,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.25,27,2580,2580,10251
2025/10/0509:19:56.808,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.19,27,2580,2580,10251
2025/10/0509:19:56.859,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.19,27,2580,2580,10251
2025/10/0509:19:56.909,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.17,27,2580,2580,10251
2025/10/0509:19:56.959,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.17,27,2580,2580,10251
2025/10/0509:19:57.009,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.04,27,2580,2580,10251
2025/10/0509:19:57.059,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.04,27,2580,2580,10251
