timestamp, index, name, driver_version, utilization.gpu [%], memory.total [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.sm [MHz], clocks.current.memory [MHz]
2025/10/05 04:05:50.405, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.74 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.455, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.87 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.506, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.87 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.556, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.01 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.606, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.01 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.656, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.09 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.706, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.09 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.756, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.12 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.806, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.12 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.857, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.05 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.907, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.05 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:50.957, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.007, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.057, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.14 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.107, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.14 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.157, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.19 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.208, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.19 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.258, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.24 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.308, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.24 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.358, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.22 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.408, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.22 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.458, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.509, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.559, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.609, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.659, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.709, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.759, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.809, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.860, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.910, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:51.960, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.010, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.060, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.110, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.160, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.211, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.261, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.311, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.361, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.411, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.461, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.512, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.562, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.612, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.662, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.712, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.762, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.813, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.863, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.913, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:52.963, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.013, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.063, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.113, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.164, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.214, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.264, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.314, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.364, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.414, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.08 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.465, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.16 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.515, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.16 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.565, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.16 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.615, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.16 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.665, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.16 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.715, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.16 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.766, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.29 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.816, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.29 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.866, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.31 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.916, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.31 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:53.966, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.38 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.017, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.38 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.067, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.40 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.117, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.40 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.167, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.43 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.217, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.43 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.268, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.44 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.318, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.44 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.368, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.46 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.418, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.46 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.469, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.50 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.519, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.50 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.569, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.77 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.619, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.77 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.669, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.87 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.720, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 59.87 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.770, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.820, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.870, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.921, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:54.971, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.21 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.021, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.21 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.071, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.121, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.17 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.172, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.19 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.222, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.19 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.272, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.21 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.322, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.21 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.373, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.30 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.423, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.30 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.473, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.33 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.523, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.33 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.574, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.34 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.624, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.34 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.674, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.32 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.724, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.32 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.775, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.28 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.825, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.28 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.875, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.24 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.926, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.24 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:55.976, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.30 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.026, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.30 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.076, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.37 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.127, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.37 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.177, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.45 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.227, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.45 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.277, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.51 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.327, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.51 W, 26, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.378, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.55 W, 26, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.428, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.55 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.478, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.50 W, 26, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.528, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.50 W, 25, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.579, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.44 W, 26, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.629, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.48 W, 26, 2580 MHz, 2580 MHz, 10251 MHz
2025/10/05 04:05:56.685, 0, NVIDIA GeForce RTX 4090, 545.23.08, 0 %, 24564 MiB, 22736 MiB, 60.48 W, 26, 2580 MHz, 2580 MHz, 10251 MHz
