timestamp,index,name,driver_version,utilization.gpu[],memory.total[],memory.used[],power.draw[],temperature.gpu,clocks.current.graphics[],clocks.current.sm[],clocks.current.memory[]
2025/10/0509:19:47.355,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,53.94,33,2610,2610,10251
2025/10/0509:19:47.407,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,53.95,33,2610,2610,10251
2025/10/0509:19:47.459,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,53.95,33,2610,2610,10251
2025/10/0509:19:47.511,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,53.98,33,2610,2610,10251
2025/10/0509:19:47.563,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,53.98,33,2610,2610,10251
2025/10/0509:19:47.615,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.02,33,2610,2610,10251
2025/10/0509:19:47.666,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.02,33,2610,2610,10251
2025/10/0509:19:47.718,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.10,33,2610,2610,10251
2025/10/0509:19:47.770,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.10,33,2610,2610,10251
2025/10/0509:19:47.823,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.18,33,2610,2610,10251
2025/10/0509:19:47.875,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.18,33,2610,2610,10251
2025/10/0509:19:47.927,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.24,33,2610,2610,10251
2025/10/0509:19:47.978,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.24,33,2610,2610,10251
2025/10/0509:19:48.030,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.30,33,2610,2610,10251
2025/10/0509:19:48.083,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.30,33,2610,2610,10251
2025/10/0509:19:48.134,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.40,33,2610,2610,10251
2025/10/0509:19:48.186,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.40,33,2610,2610,10251
2025/10/0509:19:48.237,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.47,33,2610,2610,10251
2025/10/0509:19:48.289,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.47,33,2610,2610,10251
2025/10/0509:19:48.341,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.53,33,2610,2610,10251
2025/10/0509:19:48.393,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.53,33,2610,2610,10251
2025/10/0509:19:48.445,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.60,33,2610,2610,10251
2025/10/0509:19:48.496,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.60,33,2610,2610,10251
2025/10/0509:19:48.548,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.68,33,2610,2610,10251
2025/10/0509:19:48.601,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.68,33,2610,2610,10251
2025/10/0509:19:48.652,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.75,33,2610,2610,10251
2025/10/0509:19:48.704,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.75,33,2610,2610,10251
2025/10/0509:19:48.756,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:48.808,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:48.859,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:48.911,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:48.962,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:49.014,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:49.065,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:49.117,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:49.168,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:49.219,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:49.271,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.81,33,2610,2610,10251
2025/10/0509:19:49.322,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:49.374,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:49.426,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.88,33,2610,2610,10251
2025/10/0509:19:49.477,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.88,33,2610,2610,10251
2025/10/0509:19:49.529,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.90,33,2610,2610,10251
2025/10/0509:19:49.582,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.90,33,2610,2610,10251
2025/10/0509:19:49.633,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.91,33,2610,2610,10251
2025/10/0509:19:49.685,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.91,33,2610,2610,10251
2025/10/0509:19:49.737,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.90,33,2610,2610,10251
2025/10/0509:19:49.788,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.90,33,2610,2610,10251
2025/10/0509:19:49.841,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.90,33,2610,2610,10251
2025/10/0509:19:49.892,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.90,33,2610,2610,10251
2025/10/0509:19:49.944,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.90,33,2610,2610,10251
2025/10/0509:19:49.996,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.90,33,2610,2610,10251
2025/10/0509:19:50.047,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.89,33,2610,2610,10251
2025/10/0509:19:50.100,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.89,33,2610,2610,10251
2025/10/0509:19:50.152,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.88,33,2610,2610,10251
2025/10/0509:19:50.204,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.256,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.307,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.359,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.411,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.462,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.513,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.565,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.616,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.668,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.719,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.771,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.822,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.874,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.925,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:50.977,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:51.028,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:51.080,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:51.131,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:51.182,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.87,33,2610,2610,10251
2025/10/0509:19:51.234,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.35,33,2610,2610,10251
2025/10/0509:19:51.285,0,NVIDIAGeForceRTX4090,550.54.15,0,24564,22677,54.35,33,2610,2610,10251
